#using seed 0.081852
#PROCESSORS: 64, RUNS: 100
#prb	R-l	ISR	ESR	runTime	processors    	work	taskThreshold	lGranularity	rGranularity	IDATAT	EDATAT	W0	W1
0.5	10	2637	0	1563314	64	100000000	1000	2	20                              	353242727	0	453242727	0
0.5	10	2588	0	1563298	64	100000000	1000	2	20                              	372506115	0	472506115	0
0.5	10	2605	0	1563304	64	100000000	1000	2	20                              	349771384	0	449771384	0
0.5	10	3143	0	1563471	64	100000000	1000	2	20                              	373566807	0	473566807	0
0.5	10	2151	0	1563163	64	100000000	1000	2	20                              	348510926	0	448510926	0
0.5	10	2894	0	1563395	64	100000000	1000	2	20                              	370238309	0	470238309	0
0.5	10	2527	0	1563279	64	100000000	1000	2	20                              	360482783	0	460482783	0
0.5	10	2706	0	1563336	64	100000000	1000	2	20                              	357088908	0	457088908	0
0.5	10	2485	0	1563268	64	100000000	1000	2	20                              	343551933	0	443551933	0
0.5	10	2421	0	1563245	64	100000000	1000	2	20                              	357347934	0	457347934	0
0.5	10	2660	0	1563321	64	100000000	1000	2	20                              	342973617	0	442973617	0
0.5	10	2359	0	1563227	64	100000000	1000	2	20                              	361216018	0	461216018	0
0.5	10	2400	0	1563241	64	100000000	1000	2	20                              	346927575	0	446927575	0
0.5	10	2898	0	1563395	64	100000000	1000	2	20                              	389642550	0	489642550	0
0.5	10	2569	0	1563293	64	100000000	1000	2	20                              	371092436	0	471092436	0
0.5	10	2504	0	1563272	64	100000000	1000	2	20                              	374387387	0	474387387	0
0.5	10	2734	0	1563344	64	100000000	1000	2	20                              	361164591	0	461164591	0
0.5	10	2329	0	1563218	64	100000000	1000	2	20                              	353884707	0	453884707	0
0.5	10	2715	0	1563338	64	100000000	1000	2	20                              	363989292	0	463989292	0
0.5	10	2783	0	1563360	64	100000000	1000	2	20                              	353557145	0	453557145	0
0.5	10	2477	0	1563264	64	100000000	1000	2	20                              	361071769	0	461071769	0
0.5	10	2348	0	1563224	64	100000000	1000	2	20                              	347540875	0	447540875	0
0.5	10	2064	0	1563135	64	100000000	1000	2	20                              	342821615	0	442821615	0
0.5	10	2345	0	1563223	64	100000000	1000	2	20                              	361233047	0	461233047	0
0.5	10	2352	0	1563226	64	100000000	1000	2	20                              	366012200	0	466012200	0
0.5	10	2646	0	1563317	64	100000000	1000	2	20                              	353232702	0	453232702	0
0.5	10	2678	0	1563327	64	100000000	1000	2	20                              	384218161	0	484218161	0
0.5	10	2743	0	1563347	64	100000000	1000	2	20                              	353971397	0	453971397	0
0.5	10	2792	0	1563362	64	100000000	1000	2	20                              	372757060	0	472757060	0
0.5	10	2304	0	1563210	64	100000000	1000	2	20                              	374723288	0	474723288	0
0.5	10	2718	0	1563340	64	100000000	1000	2	20                              	382830751	0	482830751	0
0.5	10	2459	0	1563258	64	100000000	1000	2	20                              	365232550	0	465232550	0
0.5	10	2467	0	1563261	64	100000000	1000	2	20                              	351066471	0	451066471	0
0.5	10	2561	0	1563290	64	100000000	1000	2	20                              	377304216	0	477304216	0
0.5	10	2771	0	1563357	64	100000000	1000	2	20                              	358870976	0	458870976	0
0.5	10	2367	0	1563230	64	100000000	1000	2	20                              	348003847	0	448003847	0
0.5	10	2480	0	1563265	64	100000000	1000	2	20                              	346984817	0	446984817	0
0.5	10	2235	0	1563189	64	100000000	1000	2	20                              	345272856	0	445272856	0
0.5	10	2503	0	1563272	64	100000000	1000	2	20                              	375103975	0	475103975	0
0.5	10	2181	0	1563172	64	100000000	1000	2	20                              	347279631	0	447279631	0
0.5	10	2759	0	1563352	64	100000000	1000	2	20                              	373217849	0	473217849	0
0.5	10	2716	0	1563339	64	100000000	1000	2	20                              	376356202	0	476356202	0
0.5	10	2889	0	1563393	64	100000000	1000	2	20                              	352898058	0	452898058	0
0.5	10	2939	0	1563409	64	100000000	1000	2	20                              	379136894	0	479136894	0
0.5	10	3135	0	1563469	64	100000000	1000	2	20                              	360918741	0	460918741	0
0.5	10	2536	0	1563282	64	100000000	1000	2	20                              	376525553	0	476525553	0
0.5	10	2773	0	1563356	64	100000000	1000	2	20                              	372667476	0	472667476	0
0.5	10	3035	0	1563438	64	100000000	1000	2	20                              	362049427	0	462049427	0
0.5	10	2239	0	1563189	64	100000000	1000	2	20                              	377525193	0	477525193	0
0.5	10	2660	0	1563320	64	100000000	1000	2	20                              	351206730	0	451206730	0
0.5	10	2431	0	1563250	64	100000000	1000	2	20                              	350963638	0	450963638	0
0.5	10	2413	0	1563244	64	100000000	1000	2	20                              	364303207	0	464303207	0
0.5	10	2320	0	1563215	64	100000000	1000	2	20                              	358112748	0	458112748	0
0.5	10	2351	0	1563224	64	100000000	1000	2	20                              	346965811	0	446965811	0
0.5	10	2478	0	1563264	64	100000000	1000	2	20                              	346911885	0	446911885	0
0.5	10	2425	0	1563247	64	100000000	1000	2	20                              	368121039	0	468121039	0
0.5	10	2661	0	1563322	64	100000000	1000	2	20                              	351846968	0	451846968	0
0.5	10	2436	0	1563252	64	100000000	1000	2	20                              	347967794	0	447967794	0
0.5	10	2250	0	1563193	64	100000000	1000	2	20                              	351006706	0	451006706	0
0.5	10	2971	0	1563419	64	100000000	1000	2	20                              	364117847	0	464117847	0
0.5	10	2359	0	1563227	64	100000000	1000	2	20                              	375954157	0	475954157	0
0.5	10	2848	0	1563380	64	100000000	1000	2	20                              	341371048	0	441371048	0
0.5	10	2515	0	1563276	64	100000000	1000	2	20                              	340307980	0	440307980	0
0.5	10	2625	0	1563311	64	100000000	1000	2	20                              	347128689	0	447128689	0
0.5	10	2301	0	1563210	64	100000000	1000	2	20                              	353843410	0	453843410	0
0.5	10	2936	0	1563407	64	100000000	1000	2	20                              	385896346	0	485896346	0
0.5	10	2501	0	1563272	64	100000000	1000	2	20                              	356814023	0	456814023	0
0.5	10	2942	0	1563409	64	100000000	1000	2	20                              	365901140	0	465901140	0
0.5	10	2503	0	1563272	64	100000000	1000	2	20                              	377438427	0	477438427	0
0.5	10	2563	0	1563291	64	100000000	1000	2	20                              	362954474	0	462954474	0
0.5	10	2104	0	1563148	64	100000000	1000	2	20                              	354492414	0	454492414	0
0.5	10	2628	0	1563312	64	100000000	1000	2	20                              	371925927	0	471925927	0
0.5	10	2543	0	1563284	64	100000000	1000	2	20                              	385196313	0	485196313	0
0.5	10	2683	0	1563328	64	100000000	1000	2	20                              	361095050	0	461095050	0
0.5	10	2394	0	1563237	64	100000000	1000	2	20                              	349528781	0	449528781	0
0.5	10	2127	0	1563154	64	100000000	1000	2	20                              	357229718	0	457229718	0
0.5	10	2193	0	1563175	64	100000000	1000	2	20                              	371180456	0	471180456	0
0.5	10	2435	0	1563252	64	100000000	1000	2	20                              	354643307	0	454643307	0
0.5	10	3053	0	1563443	64	100000000	1000	2	20                              	359163521	0	459163521	0
0.5	10	2768	0	1563355	64	100000000	1000	2	20                              	375270187	0	475270187	0
0.5	10	2538	0	1563282	64	100000000	1000	2	20                              	360993127	0	460993127	0
0.5	10	2582	0	1563298	64	100000000	1000	2	20                              	378855923	0	478855923	0
0.5	10	2337	0	1563221	64	100000000	1000	2	20                              	356445189	0	456445189	0
0.5	10	2781	0	1563359	64	100000000	1000	2	20                              	354483731	0	454483731	0
0.5	10	3075	0	1563451	64	100000000	1000	2	20                              	347193071	0	447193071	0
0.5	10	2733	0	1563344	64	100000000	1000	2	20                              	364616592	0	464616592	0
0.5	10	2188	0	1563173	64	100000000	1000	2	20                              	347904399	0	447904399	0
0.5	10	2313	0	1563212	64	100000000	1000	2	20                              	356311913	0	456311913	0
0.5	10	2488	0	1563268	64	100000000	1000	2	20                              	353002939	0	453002939	0
0.5	10	3135	0	1563468	64	100000000	1000	2	20                              	354620256	0	454620256	0
0.5	10	2676	0	1563325	64	100000000	1000	2	20                              	344429906	0	444429906	0
