#using seed 0.083026
#PROCESSORS: 8, RUNS: 100
#prb	R-l	ISR	ESR	runTime	processors    	work	taskThreshold	lGranularity	rGranularity	IDATAT	EDATAT	W0	W1
0.5	10	171	0	1250416	8	10000000	1000	2	20                              	19544255	0	29544255	0
0.5	10	174	0	1250422	8	10000000	1000	2	20                              	20811526	0	30811526	0
0.5	10	150	0	1250364	8	10000000	1000	2	20                              	18021963	0	28021963	0
0.5	10	152	0	1250369	8	10000000	1000	2	20                              	17943127	0	27943127	0
0.5	10	164	0	1250397	8	10000000	1000	2	20                              	17926647	0	27926647	0
0.5	10	169	0	1250413	8	10000000	1000	2	20                              	18022055	0	28022055	0
0.5	10	128	0	1250311	8	10000000	1000	2	20                              	17904755	0	27904755	0
0.5	10	181	0	1250440	8	10000000	1000	2	20                              	19506638	0	29506638	0
0.5	10	139	0	1250336	8	10000000	1000	2	20                              	18057567	0	28057567	0
0.5	10	131	0	1250317	8	10000000	1000	2	20                              	17258046	0	27258046	0
0.5	10	202	0	1250494	8	10000000	1000	2	20                              	18862817	0	28862817	0
0.5	10	152	0	1250369	8	10000000	1000	2	20                              	20498078	0	30498078	0
0.5	10	158	0	1250385	8	10000000	1000	2	20                              	20418777	0	30418777	0
0.5	10	101	0	1250242	8	10000000	1000	2	20                              	16812523	0	26812523	0
0.5	10	148	0	1250360	8	10000000	1000	2	20                              	19631021	0	29631021	0
0.5	10	163	0	1250398	8	10000000	1000	2	20                              	18742937	0	28742937	0
0.5	10	183	0	1250446	8	10000000	1000	2	20                              	19255710	0	29255710	0
0.5	10	135	0	1250324	8	10000000	1000	2	20                              	17331513	0	27331513	0
0.5	10	153	0	1250370	8	10000000	1000	2	20                              	18150106	0	28150106	0
0.5	10	174	0	1250424	8	10000000	1000	2	20                              	18001516	0	28001516	0
0.5	10	198	0	1250483	8	10000000	1000	2	20                              	16930858	0	26930858	0
0.5	10	183	0	1250447	8	10000000	1000	2	20                              	18733837	0	28733837	0
0.5	10	128	0	1250308	8	10000000	1000	2	20                              	17992230	0	27992230	0
0.5	10	164	0	1250400	8	10000000	1000	2	20                              	18277114	0	28277114	0
0.5	10	116	0	1250281	8	10000000	1000	2	20                              	17885874	0	27885874	0
0.5	10	150	0	1250364	8	10000000	1000	2	20                              	18137715	0	28137715	0
0.5	10	170	0	1250413	8	10000000	1000	2	20                              	19294908	0	29294908	0
0.5	10	171	0	1250417	8	10000000	1000	2	20                              	20030746	0	30030746	0
0.5	10	214	0	1250523	8	10000000	1000	2	20                              	20313218	0	30313218	0
0.5	10	172	0	1250420	8	10000000	1000	2	20                              	17997460	0	27997460	0
0.5	10	130	0	1250312	8	10000000	1000	2	20                              	17970660	0	27970660	0
0.5	10	130	0	1250312	8	10000000	1000	2	20                              	19702328	0	29702328	0
0.5	10	33	0	1250073	8	10000000	1000	2	20                              	14999905	0	24999905	0
0.5	10	227	0	1250558	8	10000000	1000	2	20                              	19157366	0	29157366	0
0.5	10	170	0	1250415	8	10000000	1000	2	20                              	19421052	0	29421052	0
0.5	10	106	0	1250251	8	10000000	1000	2	20                              	17720812	0	27720812	0
0.5	10	215	0	1250526	8	10000000	1000	2	20                              	19085896	0	29085896	0
0.5	10	174	0	1250423	8	10000000	1000	2	20                              	18375247	0	28375247	0
0.5	10	240	0	1250587	8	10000000	1000	2	20                              	18302665	0	28302665	0
0.5	10	103	0	1250245	8	10000000	1000	2	20                              	16949951	0	26949951	0
0.5	10	141	0	1250344	8	10000000	1000	2	20                              	18559695	0	28559695	0
