#using seed 0.081403
#PROCESSORS: 32, RUNS: 100
#prb	R-l	ISR	ESR	runTime	processors    	work	taskThreshold	lGranularity	rGranularity	IDATAT	EDATAT	W0	W1
0.5	10	1273	0	3125785	32	100000000	1000	2	20                              	308926939	0	408926939	0
0.5	10	1371	0	3125848	32	100000000	1000	2	20                              	303777875	0	403777875	0
0.5	10	1358	0	3125837	32	100000000	1000	2	20                              	305334542	0	405334542	0
0.5	10	1151	0	3125707	32	100000000	1000	2	20                              	305312882	0	405312882	0
0.5	10	1063	0	3125655	32	100000000	1000	2	20                              	302123717	0	402123717	0
0.5	10	1385	0	3125856	32	100000000	1000	2	20                              	326460560	0	426460560	0
0.5	10	929	0	3125571	32	100000000	1000	2	20                              	297551630	0	397551630	0
0.5	10	952	0	3125585	32	100000000	1000	2	20                              	286716014	0	386716014	0
0.5	10	1215	0	3125750	32	100000000	1000	2	20                              	300635971	0	400635971	0
0.5	10	1079	0	3125663	32	100000000	1000	2	20                              	279724768	0	379724768	0
0.5	10	1183	0	3125729	32	100000000	1000	2	20                              	305057106	0	405057106	0
0.5	10	1113	0	3125686	32	100000000	1000	2	20                              	304090003	0	404090003	0
0.5	10	959	0	3125590	32	100000000	1000	2	20                              	300505371	0	400505371	0
0.5	10	1026	0	3125631	32	100000000	1000	2	20                              	297854397	0	397854397	0
0.5	10	1159	0	3125714	32	100000000	1000	2	20                              	287883387	0	387883387	0
0.5	10	1171	0	3125721	32	100000000	1000	2	20                              	304329786	0	404329786	0
0.5	10	1019	0	3125627	32	100000000	1000	2	20                              	293294351	0	393294351	0
0.5	10	1038	0	3125639	32	100000000	1000	2	20                              	290844691	0	390844691	0
0.5	10	1458	0	3125902	32	100000000	1000	2	20                              	324587235	0	424587235	0
0.5	10	1073	0	3125660	32	100000000	1000	2	20                              	299466491	0	399466491	0
0.5	10	1029	0	3125633	32	100000000	1000	2	20                              	294276128	0	394276128	0
0.5	10	1242	0	3125765	32	100000000	1000	2	20                              	299163446	0	399163446	0
0.5	10	975	0	3125600	32	100000000	1000	2	20                              	312960735	0	412960735	0
0.5	10	1266	0	3125781	32	100000000	1000	2	20                              	307427170	0	407427170	0
0.5	10	1094	0	3125674	32	100000000	1000	2	20                              	303266498	0	403266498	0
0.5	10	1004	0	3125617	32	100000000	1000	2	20                              	307372188	0	407372188	0
0.5	10	1034	0	3125635	32	100000000	1000	2	20                              	317140975	0	417140975	0
0.5	10	1391	0	3125860	32	100000000	1000	2	20                              	306698876	0	406698876	0
0.5	10	1142	0	3125704	32	100000000	1000	2	20                              	290745397	0	390745397	0
0.5	10	1179	0	3125727	32	100000000	1000	2	20                              	299670732	0	399670732	0
0.5	10	1108	0	3125680	32	100000000	1000	2	20                              	284331622	0	384331622	0
0.5	10	1135	0	3125698	32	100000000	1000	2	20                              	325574891	0	425574891	0
0.5	10	923	0	3125567	32	100000000	1000	2	20                              	288466687	0	388466687	0
0.5	10	1035	0	3125637	32	100000000	1000	2	20                              	296326798	0	396326798	0
0.5	10	1189	0	3125732	32	100000000	1000	2	20                              	297577307	0	397577307	0
0.5	10	1065	0	3125656	32	100000000	1000	2	20                              	305451763	0	405451763	0
0.5	10	1009	0	3125620	32	100000000	1000	2	20                              	314557108	0	414557108	0
0.5	10	976	0	3125599	32	100000000	1000	2	20                              	293564884	0	393564884	0
0.5	10	1137	0	3125699	32	100000000	1000	2	20                              	294966135	0	394966135	0
0.5	10	1043	0	3125642	32	100000000	1000	2	20                              	288661192	0	388661192	0
