#using seed 0.084733
#PROCESSORS: 128, RUNS: 100
#prb	R-l	ISR	ESR	runTime	processors    	work	taskThreshold	lGranularity	rGranularity	IDATAT	EDATAT	W0	W1
0.5	10	4813	0	78868	128	10000000	1000	2	20                              	41962448	0	51962448	0
0.5	10	5163	0	78922	128	10000000	1000	2	20                              	43905280	0	53905280	0
0.5	10	5454	0	78967	128	10000000	1000	2	20                              	43051302	0	53051302	0
0.5	10	5040	0	78902	128	10000000	1000	2	20                              	41381842	0	51381842	0
0.5	10	4954	0	78889	128	10000000	1000	2	20                              	41526793	0	51526793	0
0.5	10	4548	0	78826	128	10000000	1000	2	20                              	41449373	0	51449373	0
0.5	10	4526	0	78822	128	10000000	1000	2	20                              	41022110	0	51022110	0
0.5	10	4764	0	78859	128	10000000	1000	2	20                              	41768766	0	51768766	0
0.5	10	5373	0	78955	128	10000000	1000	2	20                              	40693145	0	50693145	0
0.5	10	4915	0	78884	128	10000000	1000	2	20                              	43346496	0	53346496	0
0.5	10	5375	0	78955	128	10000000	1000	2	20                              	41593242	0	51593242	0
0.5	10	4975	0	78892	128	10000000	1000	2	20                              	42055503	0	52055503	0
0.5	10	5005	0	78898	128	10000000	1000	2	20                              	40688791	0	50688791	0
0.5	10	4655	0	78842	128	10000000	1000	2	20                              	40765858	0	50765858	0
0.5	10	4465	0	78813	128	10000000	1000	2	20                              	41334638	0	51334638	0
0.5	10	4348	0	78794	128	10000000	1000	2	20                              	39893308	0	49893308	0
0.5	10	4602	0	78834	128	10000000	1000	2	20                              	42766278	0	52766278	0
0.5	10	4979	0	78893	128	10000000	1000	2	20                              	41016618	0	51016618	0
0.5	10	4388	0	78800	128	10000000	1000	2	20                              	42328821	0	52328821	0
0.5	10	4991	0	78894	128	10000000	1000	2	20                              	42467055	0	52467055	0
0.5	10	4267	0	78781	128	10000000	1000	2	20                              	41194632	0	51194632	0
0.5	10	5396	0	78958	128	10000000	1000	2	20                              	42113940	0	52113940	0
0.5	10	4530	0	78823	128	10000000	1000	2	20                              	42495808	0	52495808	0
0.5	10	4207	0	78772	128	10000000	1000	2	20                              	41861991	0	51861991	0
0.5	10	4186	0	78769	128	10000000	1000	2	20                              	40357147	0	50357147	0
0.5	10	4434	0	78808	128	10000000	1000	2	20                              	41314235	0	51314235	0
0.5	10	4460	0	78812	128	10000000	1000	2	20                              	41691140	0	51691140	0
0.5	10	5006	0	78896	128	10000000	1000	2	20                              	43188282	0	53188282	0
0.5	10	4310	0	78788	128	10000000	1000	2	20                              	41366022	0	51366022	0
0.5	10	5158	0	78921	128	10000000	1000	2	20                              	41517801	0	51517801	0
0.5	10	4706	0	78850	128	10000000	1000	2	20                              	42516858	0	52516858	0
0.5	10	5115	0	78914	128	10000000	1000	2	20                              	41038253	0	51038253	0
0.5	10	4501	0	78819	128	10000000	1000	2	20                              	40928950	0	50928950	0
0.5	10	4979	0	78893	128	10000000	1000	2	20                              	42151585	0	52151585	0
0.5	10	4513	0	78821	128	10000000	1000	2	20                              	42591475	0	52591475	0
0.5	10	4855	0	78873	128	10000000	1000	2	20                              	40305519	0	50305519	0
0.5	10	4396	0	78801	128	10000000	1000	2	20                              	40565227	0	50565227	0
0.5	10	5109	0	78913	128	10000000	1000	2	20                              	44407046	0	54407046	0
0.5	10	4936	0	78886	128	10000000	1000	2	20                              	41786825	0	51786825	0
0.5	10	4593	0	78832	128	10000000	1000	2	20                              	40611275	0	50611275	0
0.5	10	4952	0	78889	128	10000000	1000	2	20                              	43350025	0	53350025	0
0.5	10	4409	0	78804	128	10000000	1000	2	20                              	43780096	0	53780096	0
0.5	10	4781	0	78862	128	10000000	1000	2	20                              	42472715	0	52472715	0
0.5	10	5452	0	78966	128	10000000	1000	2	20                              	42201825	0	52201825	0
0.5	10	4184	0	78769	128	10000000	1000	2	20                              	40317723	0	50317723	0
0.5	10	4048	0	78747	128	10000000	1000	2	20                              	41559061	0	51559061	0
0.5	10	5025	0	78900	128	10000000	1000	2	20                              	41497821	0	51497821	0
0.5	10	4495	0	78818	128	10000000	1000	2	20                              	41467892	0	51467892	0
0.5	10	4720	0	78852	128	10000000	1000	2	20                              	41470222	0	51470222	0
0.5	10	4408	0	78804	128	10000000	1000	2	20                              	43189064	0	53189064	0
0.5	10	4307	0	78788	128	10000000	1000	2	20                              	41493289	0	51493289	0
0.5	10	5502	0	78975	128	10000000	1000	2	20                              	41162147	0	51162147	0
0.5	10	4297	0	78787	128	10000000	1000	2	20                              	40569233	0	50569233	0
0.5	10	4018	0	78743	128	10000000	1000	2	20                              	40720392	0	50720392	0
0.5	10	5336	0	78950	128	10000000	1000	2	20                              	42253775	0	52253775	0
0.5	10	5202	0	78928	128	10000000	1000	2	20                              	41131446	0	51131446	0
0.5	10	4805	0	78866	128	10000000	1000	2	20                              	40505025	0	50505025	0
0.5	10	4360	0	78796	128	10000000	1000	2	20                              	41022342	0	51022342	0
0.5	10	4887	0	78878	128	10000000	1000	2	20                              	41059530	0	51059530	0
0.5	10	5369	0	78954	128	10000000	1000	2	20                              	42150346	0	52150346	0
0.5	10	4389	0	78800	128	10000000	1000	2	20                              	40309618	0	50309618	0
0.5	10	4764	0	78859	128	10000000	1000	2	20                              	41780533	0	51780533	0
0.5	10	4328	0	78791	128	10000000	1000	2	20                              	40724044	0	50724044	0
0.5	10	4736	0	78855	128	10000000	1000	2	20                              	43002669	0	53002669	0
0.5	10	4327	0	78792	128	10000000	1000	2	20                              	41507043	0	51507043	0
0.5	10	4475	0	78814	128	10000000	1000	2	20                              	41063497	0	51063497	0
0.5	10	4743	0	78856	128	10000000	1000	2	20                              	40441303	0	50441303	0
0.5	10	4627	0	78838	128	10000000	1000	2	20                              	41007576	0	51007576	0
0.5	10	4667	0	78844	128	10000000	1000	2	20                              	41837943	0	51837943	0
0.5	10	3901	0	78724	128	10000000	1000	2	20                              	40886581	0	50886581	0
0.5	10	4792	0	78864	128	10000000	1000	2	20                              	40834620	0	50834620	0
0.5	10	3785	0	78706	128	10000000	1000	2	20                              	39911887	0	49911887	0
0.5	10	5359	0	78952	128	10000000	1000	2	20                              	44602353	0	54602353	0
0.5	10	5051	0	78903	128	10000000	1000	2	20                              	40095083	0	50095083	0
0.5	10	4329	0	78791	128	10000000	1000	2	20                              	41927915	0	51927915	0
0.5	10	4273	0	78782	128	10000000	1000	2	20                              	40942210	0	50942210	0
0.5	10	5230	0	78932	128	10000000	1000	2	20                              	42337046	0	52337046	0
0.5	10	4919	0	78883	128	10000000	1000	2	20                              	40922584	0	50922584	0
0.5	10	4684	0	78846	128	10000000	1000	2	20                              	40811665	0	50811665	0
0.5	10	4882	0	78877	128	10000000	1000	2	20                              	42429462	0	52429462	0
0.5	10	4487	0	78816	128	10000000	1000	2	20                              	41786293	0	51786293	0
0.5	10	5685	0	79003	128	10000000	1000	2	20                              	41819003	0	51819003	0
0.5	10	4417	0	78805	128	10000000	1000	2	20                              	40739009	0	50739009	0
0.5	10	5042	0	78903	128	10000000	1000	2	20                              	41063254	0	51063254	0
0.5	10	4086	0	78754	128	10000000	1000	2	20                              	40668471	0	50668471	0
0.5	10	5218	0	78931	128	10000000	1000	2	20                              	41294714	0	51294714	0
