#using seed 0.088929
#processors:200 remote_steal_latency:2                  remote_steal_proba:0.1
2 100119
2 100108
2 100144
2 100131
2 100124
2 100141
2 100142
2 100134
2 100132
2 100149
2 100119
2 100137
2 100131
2 100143
2 100141
2 100134
2 100142
2 100134
2 100127
2 100147
2 100118
2 100145
2 100136
2 100168
2 100139
2 100097
2 100146
2 100143
2 100143
2 100136
2 100129
2 100151
2 100117
2 100098
2 100146
2 100131
2 100136
2 100158
2 100127
2 100146
2 100111
2 100119
2 100145
2 100133
2 100132
2 100151
2 100146
2 100127
2 100149
2 100106
2 100124
2 100143
2 100143
2 100129
2 100122
2 100138
2 100159
2 100132
2 100129
2 100143
2 100137
2 100139
2 100136
2 100146
2 100153
2 100129
2 100144
2 100126
2 100127
2 100137
2 100131
2 100145
2 100140
2 100130
2 100132
2 100134
2 100161
2 100169
2 100141
2 100108
2 100140
2 100134
2 100116
2 100140
2 100122
2 100145
2 100136
2 100141
2 100157
2 100131
2 100124
2 100117
2 100137
2 100125
2 100120
2 100134
2 100149
2 100127
2 100141
2 100120
2 100144
2 100127
2 100150
2 100118
2 100176
2 100128
2 100132
2 100137
2 100138
2 100152
2 100140
2 100153
2 100153
2 100136
2 100133
2 100136
2 100124
2 100145
2 100123
2 100127
2 100137
2 100133
2 100133
2 100144
2 100125
2 100117
2 100137
2 100137
2 100146
2 100142
2 100153
2 100136
2 100132
2 100121
2 100132
2 100143
2 100124
2 100119
2 100145
2 100117
2 100142
2 100123
2 100122
2 100138
2 100137
2 100099
2 100114
2 100141
2 100153
2 100116
2 100128
2 100128
2 100137
2 100139
2 100119
2 100138
2 100131
2 100134
2 100130
2 100145
2 100134
2 100129
2 100142
2 100149
2 100160
2 100145
2 100137
2 100147
2 100126
2 100171
2 100130
2 100130
2 100131
2 100153
2 100147
2 100138
2 100166
2 100129
2 100117
2 100133
2 100129
2 100155
2 100159
2 100140
2 100140
2 100113
2 100150
2 100130
2 100162
2 100163
2 100120
2 100132
2 100117
2 100105
2 100159
2 100157
2 100142
2 100144
2 100141
2 100173
2 100141
2 100145
2 100129
2 100131
2 100131
2 100140
2 100127
2 100140
2 100125
2 100137
2 100132
2 100137
2 100123
2 100138
2 100119
2 100153
2 100140
2 100139
2 100133
2 100119
2 100122
2 100136
2 100144
2 100102
2 100124
2 100126
2 100154
2 100135
2 100127
2 100131
2 100158
2 100141
2 100119
2 100125
2 100128
2 100159
2 100136
2 100139
2 100154
2 100147
2 100127
2 100126
2 100153
2 100146
2 100124
2 100114
2 100156
2 100148
2 100134
2 100161
2 100143
2 100113
2 100119
2 100142
2 100120
2 100141
2 100130
2 100147
2 100130
2 100142
2 100151
2 100142
2 100137
2 100129
2 100147
2 100151
2 100133
2 100130
2 100138
2 100135
2 100127
2 100127
2 100134
2 100149
2 100145
2 100099
2 100134
2 100139
2 100137
2 100140
2 100135
2 100149
2 100158
2 100118
2 100147
2 100145
2 100129
2 100150
2 100127
2 100151
2 100146
2 100116
2 100139
2 100132
2 100131
2 100108
2 100120
2 100136
2 100116
2 100165
2 100170
2 100134
2 100109
2 100135
2 100142
2 100133
2 100123
2 100134
2 100127
2 100132
2 100150
2 100145
2 100128
2 100146
2 100147
2 100139
2 100148
2 100138
2 100140
2 100128
2 100149
2 100142
2 100116
2 100129
2 100140
2 100135
2 100146
2 100143
2 100130
2 100117
2 100142
2 100142
2 100144
2 100141
2 100140
2 100125
2 100137
2 100137
2 100120
2 100125
2 100143
2 100142
2 100128
2 100119
2 100149
2 100136
2 100116
2 100135
2 100128
2 100153
2 100116
2 100127
2 100122
2 100134
2 100130
2 100125
2 100112
2 100147
2 100111
2 100149
2 100154
2 100136
2 100129
2 100138
2 100123
2 100133
2 100149
2 100136
2 100148
2 100160
2 100153
2 100152
2 100145
2 100138
2 100154
2 100144
2 100157
2 100128
2 100130
2 100144
2 100135
2 100144
2 100124
2 100145
2 100135
2 100119
2 100135
2 100135
2 100145
2 100115
2 100122
2 100142
2 100152
2 100119
2 100131
2 100148
2 100137
2 100131
2 100112
2 100135
2 100146
2 100138
2 100133
2 100109
2 100141
2 100120
2 100129
2 100130
2 100142
2 100131
2 100128
2 100125
2 100108
2 100139
2 100128
2 100137
2 100148
2 100137
2 100122
2 100174
2 100155
2 100141
2 100157
2 100134
2 100155
2 100127
2 100148
2 100154
2 100139
2 100134
2 100160
2 100125
2 100140
2 100147
2 100161
2 100092
2 100156
2 100138
2 100130
2 100145
2 100156
2 100093
2 100143
2 100137
2 100135
2 100116
2 100125
2 100140
2 100144
2 100138
2 100184
2 100149
2 100123
2 100127
2 100110
2 100134
2 100170
2 100148
2 100139
2 100124
2 100143
2 100123
2 100155
2 100132
2 100147
2 100157
2 100149
2 100146
2 100104
2 100138
2 100151
2 100148
2 100163
2 100117
2 100135
2 100123
2 100104
2 100166
2 100124
2 100143
2 100138
2 100149
2 100135
2 100125
2 100115
2 100104
2 100146
2 100134
2 100133
2 100143
2 100134
2 100136
2 100112
2 100138
2 100150
2 100141
2 100137
2 100135
2 100146
2 100129
#processors:200 remote_steal_latency:6                  remote_steal_proba:0.1
6 100184
6 100168
6 100179
6 100192
6 100196
6 100202
6 100194
6 100180
6 100176
6 100174
6 100188
6 100189
6 100180
6 100159
6 100210
6 100155
6 100183
6 100181
6 100193
6 100155
6 100183
6 100201
6 100198
6 100178
6 100184
6 100172
6 100174
6 100185
6 100196
6 100163
6 100220
6 100193
6 100162
6 100155
6 100155
6 100186
6 100180
6 100184
6 100196
6 100171
6 100181
6 100160
6 100190
6 100160
6 100166
6 100180
6 100200
6 100194
6 100181
6 100177
6 100192
6 100180
6 100176
6 100158
6 100177
6 100193
6 100198
6 100191
6 100177
6 100176
6 100220
6 100186
6 100175
6 100205
6 100196
6 100186
6 100204
6 100181
6 100174
6 100168
6 100175
6 100173
6 100191
6 100192
6 100159
6 100195
6 100169
6 100156
6 100158
6 100165
6 100169
6 100215
6 100171
6 100243
6 100190
6 100178
6 100207
6 100174
6 100185
6 100141
6 100189
6 100181
6 100198
6 100193
6 100166
6 100193
6 100200
6 100187
6 100172
6 100135
6 100168
6 100173
6 100192
6 100191
6 100178
6 100186
6 100160
6 100143
6 100194
6 100167
6 100165
6 100150
6 100169
6 100193
6 100194
6 100170
6 100191
6 100180
6 100148
6 100192
6 100186
6 100198
6 100176
6 100184
6 100179
6 100172
6 100189
6 100160
6 100185
6 100189
6 100174
6 100175
6 100173
6 100189
6 100199
6 100176
6 100189
6 100194
6 100176
6 100173
6 100187
6 100190
6 100194
6 100204
6 100179
6 100166
6 100162
6 100197
6 100160
6 100173
6 100191
6 100178
6 100172
6 100171
6 100174
6 100165
6 100179
6 100171
6 100186
6 100153
6 100144
6 100207
6 100180
6 100167
6 100191
6 100175
6 100166
6 100159
6 100150
6 100179
6 100201
6 100166
6 100185
6 100219
6 100171
6 100181
6 100165
6 100188
6 100171
6 100207
6 100153
6 100169
6 100172
6 100180
6 100197
6 100172
6 100190
6 100154
6 100192
6 100126
6 100167
6 100160
6 100182
6 100144
6 100168
6 100165
6 100198
6 100175
6 100149
6 100211
6 100203
6 100173
6 100177
6 100173
6 100165
6 100184
6 100166
6 100205
6 100174
6 100181
6 100177
6 100203
6 100163
6 100178
6 100201
6 100182
6 100195
6 100151
6 100162
6 100187
6 100146
6 100189
6 100169
6 100168
6 100180
6 100159
6 100175
6 100154
6 100190
6 100208
6 100159
6 100200
6 100211
6 100156
6 100146
6 100166
6 100205
6 100182
6 100170
6 100164
6 100184
6 100177
6 100178
6 100178
6 100173
6 100193
6 100173
6 100159
6 100185
6 100167
6 100172
6 100181
6 100192
6 100164
6 100192
6 100186
6 100179
6 100183
6 100183
6 100195
6 100212
6 100174
