#using seed 0.065893
# Work:9321255, depth:282845, work/p+depth:428489.609375
#PROCESSORS: 64, RUNS: 100
#prb	R-l	ISR	ESR	runTime	processors    	work	taskThreshold	lGranularity	rGranularity	IDATAT	EDATAT	W0	W1
0.5	100	45142	0	286610	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	47385	0	293612	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45633	0	288158	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45314	0	287152	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	48539	0	297229	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	46681	0	291410	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45846	0	288823	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45196	0	286784	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	46840	0	291908	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	46035	0	289407	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45924	0	289069	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	48055	0	295723	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45934	0	289100	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	46530	0	290951	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	46525	0	290919	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45471	0	287632	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45666	0	288241	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45957	0	289145	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	46454	0	290710	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	47032	0	292523	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	46515	0	290892	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	46680	0	291419	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45723	0	288435	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	49080	0	298911	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	54230	0	315009	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45685	0	288313	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45621	0	288110	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	58713	0	329019	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	53492	0	312710	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45916	0	289023	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	46249	0	290068	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45796	0	288652	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	49990	0	301755	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	46455	0	290726	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	47993	0	295514	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	46468	0	290755	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	46067	0	289494	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45620	0	288108	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	46973	0	292336	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	46075	0	289522	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	47799	0	294915	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	44923	0	285922	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	65656	0	350725	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	47091	0	292698	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	48149	0	296009	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45638	0	288165	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	47087	0	292694	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	47548	0	294132	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	49609	0	300582	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	46846	0	291953	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	48176	0	296092	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45977	0	289217	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	46142	0	289729	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	50862	0	304491	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45934	0	289092	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	54086	0	314564	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45812	0	288701	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	48300	0	296472	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	46302	0	290245	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45797	0	288651	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	47980	0	295495	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	47251	0	293212	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	46057	0	289464	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45802	0	288683	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45850	0	288830	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	46614	0	291213	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45748	0	288503	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	49517	0	300276	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	48387	0	296738	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	46626	0	291253	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	46101	0	289619	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	48614	0	297466	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45423	0	287487	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	59901	0	332727	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45543	0	287866	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45739	0	288487	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45513	0	287772	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	48778	0	297977	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	47504	0	294002	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45857	0	288846	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	46129	0	289703	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	46283	0	290183	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45830	0	288763	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	50648	0	303811	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	48576	0	297345	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	46190	0	289890	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45456	0	287609	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	46045	0	289436	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	47078	0	292654	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	49490	0	300190	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	46767	0	291695	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45849	0	288833	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45727	0	288437	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45431	0	287505	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	46398	0	290538	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	46360	0	290419	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	45972	0	289210	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	46076	0	289525	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	49958	0	301661	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	100	46350	0	290389	64	9321255	100	2	200                              	50559	0	9321255	0
0.5	1100	8371	0	432254	64	9321255	100	2	2200                              	50559	0	9321255	0
0.5	1100	8628	0	441171	64	9321255	100	2	2200                              	47856	0	9321255	0
0.5	1100	8690	0	443196	64	9321255	100	2	2200                              	50047	0	9321255	0
0.5	1100	8661	0	442266	64	9321255	100	2	2200                              	50169	0	9321255	0
0.5	1100	8291	0	429567	64	9321255	100	2	2200                              	50228	0	9321255	0
0.5	1100	7533	0	403414	64	9321255	100	2	2200                              	50433	0	9321255	0
0.5	1100	7291	0	395316	64	9321255	100	2	2200                              	50431	0	9321255	0
0.5	1100	7593	0	405585	64	9321255	100	2	2200                              	48135	0	9321255	0
0.5	1100	8345	0	431222	64	9321255	100	2	2200                              	50347	0	9321255	0
0.5	1100	7374	0	398006	64	9321255	100	2	2200                              	47903	0	9321255	0
0.5	1100	8699	0	443570	64	9321255	100	2	2200                              	50040	0	9321255	0
0.5	1100	7659	0	407605	64	9321255	100	2	2200                              	50262	0	9321255	0
