#using seed 0.045159
# Work:10581248, depth:844030, work/p+depth:1009362.0
#PROCESSORS: 64, RUNS: 100
#prb	R-l	ISR	ESR	runTime	processors    	work	taskThreshold	lGranularity	rGranularity	IDATAT	EDATAT	W0	W1
0.5	100	218970	0	849507	64	10581248	100	2	200                              	74535	0	10581248	0
0.5	100	218823	0	849054	64	10581248	100	2	200                              	74535	0	10581248	0
0.5	100	218862	0	849173	64	10581248	100	2	200                              	74535	0	10581248	0
0.5	100	218455	0	847898	64	10581248	100	2	200                              	74535	0	10581248	0
0.5	100	219827	0	852195	64	10581248	100	2	200                              	74535	0	10581248	0
0.5	100	219004	0	849622	64	10581248	100	2	200                              	74535	0	10581248	0
0.5	100	218664	0	848550	64	10581248	100	2	200                              	74535	0	10581248	0
0.5	100	219334	0	850658	64	10581248	100	2	200                              	74535	0	10581248	0
0.5	100	219084	0	849878	64	10581248	100	2	200                              	74535	0	10581248	0
0.5	100	219184	0	850181	64	10581248	100	2	200                              	74535	0	10581248	0
0.5	100	219496	0	851152	64	10581248	100	2	200                              	74535	0	10581248	0
0.5	100	218875	0	849205	64	10581248	100	2	200                              	74535	0	10581248	0
0.5	100	218928	0	849382	64	10581248	100	2	200                              	74535	0	10581248	0
0.5	100	219080	0	849861	64	10581248	100	2	200                              	74535	0	10581248	0
0.5	100	218947	0	849440	64	10581248	100	2	200                              	74535	0	10581248	0
0.5	100	219077	0	849856	64	10581248	100	2	200                              	74535	0	10581248	0
0.5	100	218950	0	849458	64	10581248	100	2	200                              	74535	0	10581248	0
0.5	100	218782	0	848931	64	10581248	100	2	200                              	74535	0	10581248	0
0.5	100	219597	0	851472	64	10581248	100	2	200                              	74535	0	10581248	0
0.5	100	218668	0	848565	64	10581248	100	2	200                              	74535	0	10581248	0
0.5	100	218578	0	848288	64	10581248	100	2	200                              	74535	0	10581248	0
0.5	100	219144	0	850054	64	10581248	100	2	200                              	74535	0	10581248	0
0.5	100	218655	0	848524	64	10581248	100	2	200                              	74535	0	10581248	0
0.5	100	218931	0	849394	64	10581248	100	2	200                              	74535	0	10581248	0
0.5	100	219050	0	849767	64	10581248	100	2	200                              	74535	0	10581248	0
0.5	100	218742	0	848809	64	10581248	100	2	200                              	74535	0	10581248	0
0.5	100	218910	0	849330	64	10581248	100	2	200                              	74535	0	10581248	0
0.5	100	219341	0	850664	64	10581248	100	2	200                              	74535	0	10581248	0
0.5	100	218712	0	848698	64	10581248	100	2	200                              	74535	0	10581248	0
0.5	100	218866	0	849195	64	10581248	100	2	200                              	74535	0	10581248	0
0.5	100	218770	0	848884	64	10581248	100	2	200                              	74535	0	10581248	0
0.5	100	218565	0	848243	64	10581248	100	2	200                              	74535	0	10581248	0
0.5	100	219180	0	850167	64	10581248	100	2	200                              	74535	0	10581248	0
