#using seed 0.045824
# Work:10581248, depth:844030, work/p+depth:3489342.0
#PROCESSORS: 4, RUNS: 100
#prb	R-l	ISR	ESR	runTime	processors    	work	taskThreshold	lGranularity	rGranularity	IDATAT	EDATAT	W0	W1
0.5	100	1069	0	2698680	4	10581248	100	2	200                              	12686	0	10581248	0
0.5	100	1800	0	2735184	4	10581248	100	2	200                              	12291	0	10581248	0
0.5	100	2415	0	2765871	4	10581248	100	2	200                              	11862	0	10581248	0
0.5	100	2485	0	2769397	4	10581248	100	2	200                              	12116	0	10581248	0
0.5	100	1754	0	2732875	4	10581248	100	2	200                              	14063	0	10581248	0
0.5	100	1846	0	2737474	4	10581248	100	2	200                              	12689	0	10581248	0
0.5	100	1587	0	2724589	4	10581248	100	2	200                              	18473	0	10581248	0
0.5	100	2416	0	2765964	4	10581248	100	2	200                              	10596	0	10581248	0
0.5	100	1534	0	2721882	4	10581248	100	2	200                              	17375	0	10581248	0
0.5	100	2361	0	2763220	4	10581248	100	2	200                              	14821	0	10581248	0
0.5	100	1459	0	2718154	4	10581248	100	2	200                              	12929	0	10581248	0
0.5	100	1946	0	2742496	4	10581248	100	2	200                              	14273	0	10581248	0
0.5	100	1122	0	2701229	4	10581248	100	2	200                              	15449	0	10581248	0
0.5	100	2262	0	2758267	4	10581248	100	2	200                              	9461	0	10581248	0
0.5	100	938	0	2692123	4	10581248	100	2	200                              	13614	0	10581248	0
0.5	100	1787	0	2734538	4	10581248	100	2	200                              	18113	0	10581248	0
0.5	100	1524	0	2721381	4	10581248	100	2	200                              	17680	0	10581248	0
0.5	100	2244	0	2757435	4	10581248	100	2	200                              	10993	0	10581248	0
0.5	100	1442	0	2717332	4	10581248	100	2	200                              	14714	0	10581248	0
0.5	100	997	0	2695039	4	10581248	100	2	200                              	17768	0	10581248	0
0.5	100	1329	0	2711657	4	10581248	100	2	200                              	13474	0	10581248	0
0.5	100	2269	0	2758615	4	10581248	100	2	200                              	9150	0	10581248	0
0.5	100	1128	0	2701581	4	10581248	100	2	200                              	13013	0	10581248	0
0.5	100	2586	0	2774463	4	10581248	100	2	200                              	19373	0	10581248	0
0.5	100	1870	0	2738690	4	10581248	100	2	200                              	16420	0	10581248	0
0.5	100	1071	0	2698716	4	10581248	100	2	200                              	15235	0	10581248	0
0.5	100	1826	0	2736501	4	10581248	100	2	200                              	13187	0	10581248	0
0.5	100	1124	0	2701384	4	10581248	100	2	200                              	14400	0	10581248	0
0.5	100	1915	0	2740927	4	10581248	100	2	200                              	13727	0	10581248	0
0.5	100	1157	0	2703037	4	10581248	100	2	200                              	19407	0	10581248	0
0.5	100	1734	0	2731932	4	10581248	100	2	200                              	13794	0	10581248	0
0.5	100	1994	0	2744910	4	10581248	100	2	200                              	9718	0	10581248	0
0.5	100	1026	0	2696434	4	10581248	100	2	200                              	12477	0	10581248	0
0.5	100	1039	0	2697136	4	10581248	100	2	200                              	11789	0	10581248	0
0.5	100	1010	0	2695691	4	10581248	100	2	200                              	15758	0	10581248	0
