#using seed 0.045385
#PROCESSORS: 8, RUNS: 100
#prb	R-l	ISR	ESR	runTime	processors    	work	taskThreshold	lGranularity	rGranularity	IDATAT	EDATAT	W0	W1
0.5	10	115	0	1250274	8	10000000	100	2	20                              	16678884	0	26678884	0
0.5	10	35	0	1250077	8	10000000	100	2	20                              	16249887	0	26249887	0
0.5	10	154	0	1250374	8	10000000	100	2	20                              	17037670	0	27037670	0
0.5	10	134	0	1250324	8	10000000	100	2	20                              	17058618	0	27058618	0
0.5	10	156	0	1250377	8	10000000	100	2	20                              	18574712	0	28574712	0
0.5	10	191	0	1250465	8	10000000	100	2	20                              	18436019	0	28436019	0
0.5	10	41	0	1250090	8	10000000	100	2	20                              	14999884	0	24999884	0
0.5	10	192	0	1250469	8	10000000	100	2	20                              	19138467	0	29138467	0
0.5	10	208	0	1250509	8	10000000	100	2	20                              	18769263	0	28769263	0
0.5	10	190	0	1250463	8	10000000	100	2	20                              	16940038	0	26940038	0
0.5	10	166	0	1250403	8	10000000	100	2	20                              	19065211	0	29065211	0
0.5	10	207	0	1250505	8	10000000	100	2	20                              	20135646	0	30135646	0
0.5	10	109	0	1250263	8	10000000	100	2	20                              	18031879	0	28031879	0
0.5	10	181	0	1250444	8	10000000	100	2	20                              	18076855	0	28076855	0
0.5	10	150	0	1250363	8	10000000	100	2	20                              	20212954	0	30212954	0
0.5	10	195	0	1250476	8	10000000	100	2	20                              	18886521	0	28886521	0
0.5	10	195	0	1250477	8	10000000	100	2	20                              	18492101	0	28492101	0
0.5	10	121	0	1250289	8	10000000	100	2	20                              	17866724	0	27866724	0
0.5	10	164	0	1250398	8	10000000	100	2	20                              	18736888	0	28736888	0
0.5	10	146	0	1250353	8	10000000	100	2	20                              	18114081	0	28114081	0
0.5	10	153	0	1250370	8	10000000	100	2	20                              	19754378	0	29754378	0
0.5	10	56	0	1250129	8	10000000	100	2	20                              	14999756	0	24999756	0
0.5	10	123	0	1250297	8	10000000	100	2	20                              	16429660	0	26429660	0
0.5	10	193	0	1250473	8	10000000	100	2	20                              	18482912	0	28482912	0
0.5	10	147	0	1250356	8	10000000	100	2	20                              	18072544	0	28072544	0
0.5	10	29	0	1250062	8	10000000	100	2	20                              	14999917	0	24999917	0
0.5	10	147	0	1250355	8	10000000	100	2	20                              	19579565	0	29579565	0
0.5	10	136	0	1250329	8	10000000	100	2	20                              	18654951	0	28654951	0
0.5	10	133	0	1250323	8	10000000	100	2	20                              	16661328	0	26661328	0
0.5	10	144	0	1250349	8	10000000	100	2	20                              	19819091	0	29819091	0
0.5	10	143	0	1250347	8	10000000	100	2	20                              	16723049	0	26723049	0
0.5	10	106	0	1250257	8	10000000	100	2	20                              	16565561	0	26565561	0
0.5	10	139	0	1250338	8	10000000	100	2	20                              	17968522	0	27968522	0
0.5	10	242	0	1250593	8	10000000	100	2	20                              	18454645	0	28454645	0
0.5	10	179	0	1250439	8	10000000	100	2	20                              	19251437	0	29251437	0
0.5	10	130	0	1250314	8	10000000	100	2	20                              	16967026	0	26967026	0
0.5	10	99	0	1250240	8	10000000	100	2	20                              	18909804	0	28909804	0
0.5	10	114	0	1250273	8	10000000	100	2	20                              	18488057	0	28488057	0
0.5	10	125	0	1250300	8	10000000	100	2	20                              	17044594	0	27044594	0
0.5	10	170	0	1250415	8	10000000	100	2	20                              	20351843	0	30351843	0
0.5	10	153	0	1250372	8	10000000	100	2	20                              	17948637	0	27948637	0
0.5	10	155	0	1250376	8	10000000	100	2	20                              	20756877	0	30756877	0
0.5	10	38	0	1250086	8	10000000	100	2	20                              	14999870	0	24999870	0
0.5	10	153	0	1250371	8	10000000	100	2	20                              	20075836	0	30075836	0
0.5	10	133	0	1250322	8	10000000	100	2	20                              	16369684	0	26369684	0
0.5	10	193	0	1250471	8	10000000	100	2	20                              	19148807	0	29148807	0
0.5	10	156	0	1250377	8	10000000	100	2	20                              	19255693	0	29255693	0
0.5	10	165	0	1250402	8	10000000	100	2	20                              	17755235	0	27755235	0
0.5	10	138	0	1250332	8	10000000	100	2	20                              	18098199	0	28098199	0
0.5	10	130	0	1250315	8	10000000	100	2	20                              	18765185	0	28765185	0
0.5	10	178	0	1250433	8	10000000	100	2	20                              	19916941	0	29916941	0
0.5	10	201	0	1250491	8	10000000	100	2	20                              	18191168	0	28191168	0
0.5	10	147	0	1250357	8	10000000	100	2	20                              	17209119	0	27209119	0
0.5	10	155	0	1250377	8	10000000	100	2	20                              	17372800	0	27372800	0
0.5	10	204	0	1250498	8	10000000	100	2	20                              	17958731	0	27958731	0
0.5	10	156	0	1250376	8	10000000	100	2	20                              	18001260	0	28001260	0
0.5	10	179	0	1250437	8	10000000	100	2	20                              	19335292	0	29335292	0
0.5	10	130	0	1250316	8	10000000	100	2	20                              	17026320	0	27026320	0
0.5	10	159	0	1250386	8	10000000	100	2	20                              	20031566	0	30031566	0
0.5	10	142	0	1250345	8	10000000	100	2	20                              	17988149	0	27988149	0
0.5	10	188	0	1250459	8	10000000	100	2	20                              	20101646	0	30101646	0
0.5	10	181	0	1250439	8	10000000	100	2	20                              	19286261	0	29286261	0
0.5	10	148	0	1250362	8	10000000	100	2	20                              	18205603	0	28205603	0
0.5	10	130	0	1250315	8	10000000	100	2	20                              	16902366	0	26902366	0
0.5	10	149	0	1250361	8	10000000	100	2	20                              	18865817	0	28865817	0
0.5	10	161	0	1250394	8	10000000	100	2	20                              	18146769	0	28146769	0
0.5	10	171	0	1250419	8	10000000	100	2	20                              	17705585	0	27705585	0
0.5	10	157	0	1250383	8	10000000	100	2	20                              	17678463	0	27678463	0
0.5	10	121	0	1250290	8	10000000	100	2	20                              	18203665	0	28203665	0
0.5	10	157	0	1250381	8	10000000	100	2	20                              	17848314	0	27848314	0
0.5	10	133	0	1250322	8	10000000	100	2	20                              	18522005	0	28522005	0
0.5	10	139	0	1250336	8	10000000	100	2	20                              	19806091	0	29806091	0
0.5	10	48	0	1250109	8	10000000	100	2	20                              	16249809	0	26249809	0
0.5	10	204	0	1250498	8	10000000	100	2	20                              	19406131	0	29406131	0
0.5	10	180	0	1250438	8	10000000	100	2	20                              	19731988	0	29731988	0
0.5	10	38	0	1250085	8	10000000	100	2	20                              	14999861	0	24999861	0
0.5	10	144	0	1250348	8	10000000	100	2	20                              	18969250	0	28969250	0
0.5	10	167	0	1250405	8	10000000	100	2	20                              	21189205	0	31189205	0
0.5	10	187	0	1250455	8	10000000	100	2	20                              	18193507	0	28193507	0
0.5	10	152	0	1250369	8	10000000	100	2	20                              	19840288	0	29840288	0
0.5	10	108	0	1250258	8	10000000	100	2	20                              	18984859	0	28984859	0
0.5	10	157	0	1250381	8	10000000	100	2	20                              	18403818	0	28403818	0
0.5	10	173	0	1250422	8	10000000	100	2	20                              	18881465	0	28881465	0
0.5	10	168	0	1250407	8	10000000	100	2	20                              	17807381	0	27807381	0
0.5	10	162	0	1250395	8	10000000	100	2	20                              	18851950	0	28851950	0
0.5	10	138	0	1250334	8	10000000	100	2	20                              	18554901	0	28554901	0
0.5	10	149	0	1250361	8	10000000	100	2	20                              	18596256	0	28596256	0
0.5	10	135	0	1250326	8	10000000	100	2	20                              	19802356	0	29802356	0
0.5	10	158	0	1250383	8	10000000	100	2	20                              	18993804	0	28993804	0
0.5	10	132	0	1250317	8	10000000	100	2	20                              	19295144	0	29295144	0
0.5	10	184	0	1250449	8	10000000	100	2	20                              	20884561	0	30884561	0
0.5	10	123	0	1250299	8	10000000	100	2	20                              	17982375	0	27982375	0
0.5	10	134	0	1250324	8	10000000	100	2	20                              	18416274	0	28416274	0
0.5	10	165	0	1250403	8	10000000	100	2	20                              	19264764	0	29264764	0
0.5	10	47	0	1250105	8	10000000	100	2	20                              	16249812	0	26249812	0
0.5	10	153	0	1250373	8	10000000	100	2	20                              	20093283	0	30093283	0
0.5	10	159	0	1250385	8	10000000	100	2	20                              	17934516	0	27934516	0
0.5	10	148	0	1250359	8	10000000	100	2	20                              	17387002	0	27387002	0
0.5	10	184	0	1250451	8	10000000	100	2	20                              	19719665	0	29719665	0
0.5	10	218	0	1250534	8	10000000	100	2	20                              	17851552	0	27851552	0
0.5	110	110	0	1252892	8	10000000	100	2	220                              	18318225	0	28318225	0
0.5	110	150	0	1253994	8	10000000	100	2	220                              	18224879	0	28224879	0
0.5	110	132	0	1253490	8	10000000	100	2	220                              	17943131	0	27943131	0
0.5	110	168	0	1254516	8	10000000	100	2	220                              	19008878	0	29008878	0
0.5	110	36	0	1250846	8	10000000	100	2	220                              	16248747	0	26248747	0
0.5	110	163	0	1254350	8	10000000	100	2	220                              	19800886	0	29800886	0
0.5	110	129	0	1253428	8	10000000	100	2	220                              	19192627	0	29192627	0
0.5	110	161	0	1254321	8	10000000	100	2	220                              	18317688	0	28317688	0
0.5	110	85	0	1252241	8	10000000	100	2	220                              	16906558	0	26906558	0
0.5	110	131	0	1253462	8	10000000	100	2	220                              	18593023	0	28593023	0
0.5	110	187	0	1255009	8	10000000	100	2	220                              	18108341	0	28108341	0
0.5	110	145	0	1253870	8	10000000	100	2	220                              	19986678	0	29986678	0
0.5	110	180	0	1254854	8	10000000	100	2	220                              	18315031	0	28315031	0
0.5	110	169	0	1254529	8	10000000	100	2	220                              	18604728	0	28604728	0
0.5	110	109	0	1252852	8	10000000	100	2	220                              	17369297	0	27369297	0
0.5	110	37	0	1250894	8	10000000	100	2	220                              	14998545	0	24998545	0
0.5	110	115	0	1253043	8	10000000	100	2	220                              	18108733	0	28108733	0
0.5	110	111	0	1252919	8	10000000	100	2	220                              	18768386	0	28768386	0
0.5	110	113	0	1253002	8	10000000	100	2	220                              	17971686	0	27971686	0
0.5	110	103	0	1252717	8	10000000	100	2	220                              	17542335	0	27542335	0
0.5	110	122	0	1253258	8	10000000	100	2	220                              	19646480	0	29646480	0
0.5	110	35	0	1250812	8	10000000	100	2	220                              	16248720	0	26248720	0
0.5	110	123	0	1253262	8	10000000	100	2	220                              	18364900	0	28364900	0
0.5	110	124	0	1253295	8	10000000	100	2	220                              	16783895	0	26783895	0
0.5	110	49	0	1251238	8	10000000	100	2	220                              	14998119	0	24998119	0
0.5	110	154	0	1254151	8	10000000	100	2	220                              	18284983	0	28284983	0
0.5	110	125	0	1253305	8	10000000	100	2	220                              	18537161	0	28537161	0
0.5	110	113	0	1252981	8	10000000	100	2	220                              	18313801	0	28313801	0
0.5	110	109	0	1252852	8	10000000	100	2	220                              	16692303	0	26692303	0
0.5	110	128	0	1253386	8	10000000	100	2	220                              	17310022	0	27310022	0
0.5	110	94	0	1252485	8	10000000	100	2	220                              	17693088	0	27693088	0
0.5	110	90	0	1252357	8	10000000	100	2	220                              	19179056	0	29179056	0
0.5	110	90	0	1252316	8	10000000	100	2	220                              	17801030	0	27801030	0
0.5	110	99	0	1252643	8	10000000	100	2	220                              	16945729	0	26945729	0
0.5	110	157	0	1254191	8	10000000	100	2	220                              	17956576	0	27956576	0
0.5	110	141	0	1253737	8	10000000	100	2	220                              	17224505	0	27224505	0
0.5	110	135	0	1253614	8	10000000	100	2	220                              	17175857	0	27175857	0
0.5	110	138	0	1253664	8	10000000	100	2	220                              	18448738	0	28448738	0
0.5	110	169	0	1254513	8	10000000	100	2	220                              	19802705	0	29802705	0
0.5	110	176	0	1254692	8	10000000	100	2	220                              	19434771	0	29434771	0
0.5	110	137	0	1253641	8	10000000	100	2	220                              	18729843	0	28729843	0
0.5	110	124	0	1253290	8	10000000	100	2	220                              	17587024	0	27587024	0
0.5	110	130	0	1253483	8	10000000	100	2	220                              	18637135	0	28637135	0
0.5	110	113	0	1253003	8	10000000	100	2	220                              	18222167	0	28222167	0
0.5	110	163	0	1254393	8	10000000	100	2	220                              	19544752	0	29544752	0
0.5	110	150	0	1253980	8	10000000	100	2	220                              	18149064	0	28149064	0
0.5	110	108	0	1252842	8	10000000	100	2	220                              	17782967	0	27782967	0
0.5	110	172	0	1254607	8	10000000	100	2	220                              	20169645	0	30169645	0
0.5	110	147	0	1253956	8	10000000	100	2	220                              	17075341	0	27075341	0
0.5	110	103	0	1252726	8	10000000	100	2	220                              	16935794	0	26935794	0
0.5	110	111	0	1252925	8	10000000	100	2	220                              	18850153	0	28850153	0
0.5	110	127	0	1253356	8	10000000	100	2	220                              	17933065	0	27933065	0
0.5	110	115	0	1253051	8	10000000	100	2	220                              	16976365	0	26976365	0
0.5	110	174	0	1254690	8	10000000	100	2	220                              	18875470	0	28875470	0
0.5	110	112	0	1252969	8	10000000	100	2	220                              	17017977	0	27017977	0
0.5	110	128	0	1253388	8	10000000	100	2	220                              	19383528	0	29383528	0
0.5	110	105	0	1252776	8	10000000	100	2	220                              	18228995	0	28228995	0
0.5	110	118	0	1253119	8	10000000	100	2	220                              	18694058	0	28694058	0
0.5	110	110	0	1252932	8	10000000	100	2	220                              	17769458	0	27769458	0
0.5	110	160	0	1254283	8	10000000	100	2	220                              	19894455	0	29894455	0
0.5	110	130	0	1253447	8	10000000	100	2	220                              	19040937	0	29040937	0
0.5	110	136	0	1253601	8	10000000	100	2	220                              	18233707	0	28233707	0
0.5	110	140	0	1253744	8	10000000	100	2	220                              	18898664	0	28898664	0
0.5	110	136	0	1253604	8	10000000	100	2	220                              	17248655	0	27248655	0
0.5	110	135	0	1253573	8	10000000	100	2	220                              	19411058	0	29411058	0
0.5	110	184	0	1254940	8	10000000	100	2	220                              	19381102	0	29381102	0
0.5	110	122	0	1253282	8	10000000	100	2	220                              	16731662	0	26731662	0
0.5	110	136	0	1253604	8	10000000	100	2	220                              	18652818	0	28652818	0
0.5	110	158	0	1254208	8	10000000	100	2	220                              	20977348	0	30977348	0
0.5	110	144	0	1253838	8	10000000	100	2	220                              	18986716	0	28986716	0
0.5	110	124	0	1253324	8	10000000	100	2	220                              	17902761	0	27902761	0
0.5	110	118	0	1253118	8	10000000	100	2	220                              	18022558	0	28022558	0
0.5	110	169	0	1254532	8	10000000	100	2	220                              	19093124	0	29093124	0
0.5	110	155	0	1254120	8	10000000	100	2	220                              	19466195	0	29466195	0
0.5	110	130	0	1253431	8	10000000	100	2	220                              	21547271	0	31547271	0
0.5	110	132	0	1253514	8	10000000	100	2	220                              	18617759	0	28617759	0
0.5	110	116	0	1253075	8	10000000	100	2	220                              	16717761	0	26717761	0
0.5	110	170	0	1254559	8	10000000	100	2	220                              	18374660	0	28374660	0
0.5	110	175	0	1254694	8	10000000	100	2	220                              	20475406	0	30475406	0
0.5	110	141	0	1253744	8	10000000	100	2	220                              	18462466	0	28462466	0
0.5	110	123	0	1253230	8	10000000	100	2	220                              	17073341	0	27073341	0
0.5	110	92	0	1252396	8	10000000	100	2	220                              	18519310	0	28519310	0
0.5	110	45	0	1251128	8	10000000	100	2	220                              	14998092	0	24998092	0
0.5	110	149	0	1253940	8	10000000	100	2	220                              	18549821	0	28549821	0
0.5	110	113	0	1253004	8	10000000	100	2	220                              	19122251	0	29122251	0
0.5	110	115	0	1253051	8	10000000	100	2	220                              	17294852	0	27294852	0
0.5	110	121	0	1253197	8	10000000	100	2	220                              	16934219	0	26934219	0
0.5	110	111	0	1252902	8	10000000	100	2	220                              	16617757	0	26617757	0
0.5	110	138	0	1253690	8	10000000	100	2	220                              	17895573	0	27895573	0
0.5	110	148	0	1253961	8	10000000	100	2	220                              	18911215	0	28911215	0
0.5	110	57	0	1251444	8	10000000	100	2	220                              	16246799	0	26246799	0
0.5	110	165	0	1254405	8	10000000	100	2	220                              	18737394	0	28737394	0
0.5	110	110	0	1252910	8	10000000	100	2	220                              	18200429	0	28200429	0
0.5	110	107	0	1252789	8	10000000	100	2	220                              	18371665	0	28371665	0
