#using seed 0.071251
#PROCESSORS: 64, RUNS: 100
#prb	R-l	ISR	ESR	runTime	processors    	work	taskThreshold	lGranularity	rGranularity	IDATAT	EDATAT	W0	W1
0.5	10	2771	0	1563355	64	100000000	100	2	20                              	379540771	0	479540771	0
0.5	10	2242	0	1563191	64	100000000	100	2	20                              	361783708	0	461783708	0
0.5	10	2865	0	1563385	64	100000000	100	2	20                              	355600386	0	455600386	0
0.5	10	2501	0	1563271	64	100000000	100	2	20                              	362027027	0	462027027	0
0.5	10	2562	0	1563291	64	100000000	100	2	20                              	371637915	0	471637915	0
0.5	10	2689	0	1563329	64	100000000	100	2	20                              	361191629	0	461191629	0
0.5	10	2604	0	1563303	64	100000000	100	2	20                              	380064820	0	480064820	0
0.5	10	2577	0	1563296	64	100000000	100	2	20                              	355754063	0	455754063	0
0.5	10	2852	0	1563381	64	100000000	100	2	20                              	367918942	0	467918942	0
0.5	10	2419	0	1563245	64	100000000	100	2	20                              	358721482	0	458721482	0
0.5	10	2536	0	1563283	64	100000000	100	2	20                              	358245317	0	458245317	0
0.5	10	2409	0	1563241	64	100000000	100	2	20                              	343149166	0	443149166	0
0.5	10	2717	0	1563338	64	100000000	100	2	20                              	361897278	0	461897278	0
0.5	10	2954	0	1563413	64	100000000	100	2	20                              	364589145	0	464589145	0
0.5	10	2676	0	1563327	64	100000000	100	2	20                              	343994281	0	443994281	0
0.5	10	2307	0	1563211	64	100000000	100	2	20                              	346444923	0	446444923	0
0.5	10	2657	0	1563321	64	100000000	100	2	20                              	353270516	0	453270516	0
0.5	10	2715	0	1563339	64	100000000	100	2	20                              	361775594	0	461775594	0
0.5	10	2436	0	1563251	64	100000000	100	2	20                              	367153383	0	467153383	0
0.5	10	2784	0	1563361	64	100000000	100	2	20                              	370779323	0	470779323	0
0.5	10	2732	0	1563344	64	100000000	100	2	20                              	354295814	0	454295814	0
0.5	10	2888	0	1563393	64	100000000	100	2	20                              	371170641	0	471170641	0
0.5	10	2691	0	1563330	64	100000000	100	2	20                              	369730492	0	469730492	0
0.5	10	2120	0	1563152	64	100000000	100	2	20                              	357420590	0	457420590	0
0.5	10	2616	0	1563307	64	100000000	100	2	20                              	365336502	0	465336502	0
0.5	10	2314	0	1563212	64	100000000	100	2	20                              	360777834	0	460777834	0
0.5	10	2586	0	1563299	64	100000000	100	2	20                              	360030930	0	460030930	0
0.5	10	2277	0	1563201	64	100000000	100	2	20                              	352777778	0	452777778	0
0.5	10	2653	0	1563320	64	100000000	100	2	20                              	375020503	0	475020503	0
0.5	10	2798	0	1563365	64	100000000	100	2	20                              	369587153	0	469587153	0
0.5	10	3045	0	1563441	64	100000000	100	2	20                              	362811736	0	462811736	0
0.5	10	2491	0	1563268	64	100000000	100	2	20                              	360112483	0	460112483	0
0.5	10	2541	0	1563284	64	100000000	100	2	20                              	361297365	0	461297365	0
0.5	10	2670	0	1563323	64	100000000	100	2	20                              	374577199	0	474577199	0
0.5	10	2589	0	1563298	64	100000000	100	2	20                              	352315879	0	452315879	0
0.5	10	2796	0	1563364	64	100000000	100	2	20                              	350136172	0	450136172	0
0.5	10	2496	0	1563270	64	100000000	100	2	20                              	351899162	0	451899162	0
0.5	10	2507	0	1563273	64	100000000	100	2	20                              	360306278	0	460306278	0
0.5	10	2201	0	1563178	64	100000000	100	2	20                              	359463672	0	459463672	0
0.5	10	2560	0	1563290	64	100000000	100	2	20                              	353384078	0	453384078	0
0.5	10	2267	0	1563199	64	100000000	100	2	20                              	345314312	0	445314312	0
0.5	10	2273	0	1563200	64	100000000	100	2	20                              	351372888	0	451372888	0
0.5	10	2402	0	1563241	64	100000000	100	2	20                              	363215294	0	463215294	0
0.5	10	2326	0	1563217	64	100000000	100	2	20                              	354037691	0	454037691	0
0.5	10	2736	0	1563343	64	100000000	100	2	20                              	358554436	0	458554436	0
0.5	10	2626	0	1563310	64	100000000	100	2	20                              	346953980	0	446953980	0
0.5	10	2643	0	1563316	64	100000000	100	2	20                              	362703895	0	462703895	0
0.5	10	2870	0	1563387	64	100000000	100	2	20                              	363677327	0	463677327	0
0.5	10	2527	0	1563280	64	100000000	100	2	20                              	349971130	0	449971130	0
0.5	10	2267	0	1563198	64	100000000	100	2	20                              	356401416	0	456401416	0
0.5	10	2715	0	1563339	64	100000000	100	2	20                              	353583398	0	453583398	0
0.5	10	2692	0	1563331	64	100000000	100	2	20                              	343519578	0	443519578	0
0.5	10	2562	0	1563291	64	100000000	100	2	20                              	358037850	0	458037850	0
0.5	10	3042	0	1563442	64	100000000	100	2	20                              	367902545	0	467902545	0
0.5	10	2153	0	1563162	64	100000000	100	2	20                              	349606262	0	449606262	0
0.5	10	2579	0	1563295	64	100000000	100	2	20                              	348436694	0	448436694	0
0.5	10	3006	0	1563430	64	100000000	100	2	20                              	367969904	0	467969904	0
0.5	10	2410	0	1563242	64	100000000	100	2	20                              	346114371	0	446114371	0
0.5	10	3096	0	1563458	64	100000000	100	2	20                              	386619711	0	486619711	0
0.5	10	2133	0	1563156	64	100000000	100	2	20                              	345114648	0	445114648	0
0.5	10	2266	0	1563197	64	100000000	100	2	20                              	354362629	0	454362629	0
0.5	10	2825	0	1563373	64	100000000	100	2	20                              	356028808	0	456028808	0
0.5	10	2454	0	1563257	64	100000000	100	2	20                              	359291196	0	459291196	0
0.5	10	2433	0	1563250	64	100000000	100	2	20                              	378803904	0	478803904	0
0.5	10	2450	0	1563255	64	100000000	100	2	20                              	353226390	0	453226390	0
0.5	10	2495	0	1563270	64	100000000	100	2	20                              	352557892	0	452557892	0
0.5	10	2797	0	1563364	64	100000000	100	2	20                              	369645924	0	469645924	0
0.5	10	2333	0	1563219	64	100000000	100	2	20                              	362195651	0	462195651	0
0.5	10	2593	0	1563300	64	100000000	100	2	20                              	353501175	0	453501175	0
0.5	10	2274	0	1563200	64	100000000	100	2	20                              	349897691	0	449897691	0
0.5	10	2401	0	1563239	64	100000000	100	2	20                              	358872866	0	458872866	0
0.5	10	2539	0	1563282	64	100000000	100	2	20                              	361093215	0	461093215	0
0.5	10	2732	0	1563343	64	100000000	100	2	20                              	354591862	0	454591862	0
0.5	10	2841	0	1563378	64	100000000	100	2	20                              	349138796	0	449138796	0
0.5	10	2688	0	1563329	64	100000000	100	2	20                              	374198919	0	474198919	0
0.5	10	2375	0	1563232	64	100000000	100	2	20                              	346105128	0	446105128	0
0.5	10	2616	0	1563307	64	100000000	100	2	20                              	362319565	0	462319565	0
0.5	10	2370	0	1563230	64	100000000	100	2	20                              	355556399	0	455556399	0
0.5	10	3326	0	1563530	64	100000000	100	2	20                              	359877078	0	459877078	0
0.5	10	2378	0	1563233	64	100000000	100	2	20                              	358611695	0	458611695	0
0.5	10	2762	0	1563354	64	100000000	100	2	20                              	345191263	0	445191263	0
0.5	10	2719	0	1563339	64	100000000	100	2	20                              	363620196	0	463620196	0
0.5	10	2866	0	1563386	64	100000000	100	2	20                              	374434742	0	474434742	0
0.5	10	2450	0	1563256	64	100000000	100	2	20                              	359269557	0	459269557	0
0.5	10	2414	0	1563245	64	100000000	100	2	20                              	352638195	0	452638195	0
0.5	10	2411	0	1563243	64	100000000	100	2	20                              	357896416	0	457896416	0
0.5	10	2540	0	1563283	64	100000000	100	2	20                              	360831365	0	460831365	0
0.5	10	2467	0	1563260	64	100000000	100	2	20                              	356050271	0	456050271	0
0.5	10	2298	0	1563208	64	100000000	100	2	20                              	366600494	0	466600494	0
0.5	10	2893	0	1563393	64	100000000	100	2	20                              	364275677	0	464275677	0
0.5	10	2245	0	1563191	64	100000000	100	2	20                              	368500830	0	468500830	0
0.5	10	2525	0	1563279	64	100000000	100	2	20                              	356793522	0	456793522	0
0.5	10	2909	0	1563399	64	100000000	100	2	20                              	358614377	0	458614377	0
0.5	10	2495	0	1563270	64	100000000	100	2	20                              	360015429	0	460015429	0
0.5	10	2356	0	1563226	64	100000000	100	2	20                              	368640546	0	468640546	0
0.5	10	2332	0	1563219	64	100000000	100	2	20                              	351139222	0	451139222	0
0.5	10	3304	0	1563522	64	100000000	100	2	20                              	361580463	0	461580463	0
0.5	10	2670	0	1563324	64	100000000	100	2	20                              	363575573	0	463575573	0
0.5	10	2676	0	1563327	64	100000000	100	2	20                              	351064675	0	451064675	0
0.5	10	2371	0	1563232	64	100000000	100	2	20                              	365822493	0	465822493	0
0.5	110	1893	0	1568905	64	100000000	100	2	220                              	350998098	0	450998098	0
0.5	110	2308	0	1570325	64	100000000	100	2	220                              	365619666	0	465619666	0
0.5	110	2617	0	1571381	64	100000000	100	2	220                              	372843836	0	472843836	0
0.5	110	1849	0	1568744	64	100000000	100	2	220                              	353802873	0	453802873	0
0.5	110	2461	0	1570853	64	100000000	100	2	220                              	365225377	0	465225377	0
0.5	110	2237	0	1570089	64	100000000	100	2	220                              	350833714	0	450833714	0
0.5	110	2276	0	1570208	64	100000000	100	2	220                              	354547844	0	454547844	0
0.5	110	2273	0	1570202	64	100000000	100	2	220                              	358434815	0	458434815	0
0.5	110	2258	0	1570146	64	100000000	100	2	220                              	348784006	0	448784006	0
0.5	110	1754	0	1568424	64	100000000	100	2	220                              	349364444	0	449364444	0
0.5	110	2326	0	1570376	64	100000000	100	2	220                              	362225345	0	462225345	0
0.5	110	1857	0	1568770	64	100000000	100	2	220                              	352764340	0	452764340	0
0.5	110	2313	0	1570342	64	100000000	100	2	220                              	376728471	0	476728471	0
0.5	110	2096	0	1569593	64	100000000	100	2	220                              	357568019	0	457568019	0
0.5	110	2057	0	1569461	64	100000000	100	2	220                              	351306348	0	451306348	0
0.5	110	2086	0	1569557	64	100000000	100	2	220                              	355009145	0	455009145	0
0.5	110	2634	0	1571441	64	100000000	100	2	220                              	361321625	0	461321625	0
0.5	110	1868	0	1568814	64	100000000	100	2	220                              	356078657	0	456078657	0
0.5	110	2044	0	1569419	64	100000000	100	2	220                              	352262196	0	452262196	0
0.5	110	2235	0	1570077	64	100000000	100	2	220                              	377166064	0	477166064	0
0.5	110	2418	0	1570698	64	100000000	100	2	220                              	368533305	0	468533305	0
0.5	110	2061	0	1569470	64	100000000	100	2	220                              	351781560	0	451781560	0
0.5	110	2059	0	1569462	64	100000000	100	2	220                              	354306555	0	454306555	0
0.5	110	2374	0	1570537	64	100000000	100	2	220                              	371332526	0	471332526	0
0.5	110	2250	0	1570134	64	100000000	100	2	220                              	362698727	0	462698727	0
0.5	110	1952	0	1569086	64	100000000	100	2	220                              	354600273	0	454600273	0
0.5	110	2248	0	1570111	64	100000000	100	2	220                              	340706233	0	440706233	0
0.5	110	2185	0	1569923	64	100000000	100	2	220                              	354497077	0	454497077	0
0.5	110	2222	0	1570021	64	100000000	100	2	220                              	358239099	0	458239099	0
0.5	110	1886	0	1568875	64	100000000	100	2	220                              	352512690	0	452512690	0
0.5	110	2054	0	1569447	64	100000000	100	2	220                              	356373216	0	456373216	0
0.5	110	2440	0	1570771	64	100000000	100	2	220                              	353997286	0	453997286	0
0.5	110	2347	0	1570441	64	100000000	100	2	220                              	344894322	0	444894322	0
0.5	110	1926	0	1568992	64	100000000	100	2	220                              	358079940	0	458079940	0
0.5	110	2201	0	1569949	64	100000000	100	2	220                              	356683382	0	456683382	0
0.5	110	1825	0	1568666	64	100000000	100	2	220                              	355290237	0	455290237	0
0.5	110	2116	0	1569659	64	100000000	100	2	220                              	364211285	0	464211285	0
0.5	110	2334	0	1570422	64	100000000	100	2	220                              	346998112	0	446998112	0
0.5	110	2053	0	1569451	64	100000000	100	2	220                              	352151537	0	452151537	0
0.5	110	2031	0	1569372	64	100000000	100	2	220                              	366470855	0	466470855	0
0.5	110	1885	0	1568871	64	100000000	100	2	220                              	378975744	0	478975744	0
0.5	110	1903	0	1568924	64	100000000	100	2	220                              	361112371	0	461112371	0
0.5	110	2083	0	1569539	64	100000000	100	2	220                              	360973652	0	460973652	0
0.5	110	2234	0	1570056	64	100000000	100	2	220                              	343824224	0	443824224	0
0.5	110	1997	0	1569256	64	100000000	100	2	220                              	373098238	0	473098238	0
0.5	110	2790	0	1571980	64	100000000	100	2	220                              	368391400	0	468391400	0
0.5	110	2397	0	1570633	64	100000000	100	2	220                              	348293378	0	448293378	0
0.5	110	1943	0	1569082	64	100000000	100	2	220                              	353384790	0	453384790	0
0.5	110	2286	0	1570243	64	100000000	100	2	220                              	374684039	0	474684039	0
0.5	110	1788	0	1568536	64	100000000	100	2	220                              	346004333	0	446004333	0
0.5	110	2256	0	1570136	64	100000000	100	2	220                              	353166771	0	453166771	0
0.5	110	2102	0	1569601	64	100000000	100	2	220                              	359750606	0	459750606	0
0.5	110	2386	0	1570593	64	100000000	100	2	220                              	355468604	0	455468604	0
0.5	110	1934	0	1569041	64	100000000	100	2	220                              	361770310	0	461770310	0
0.5	110	2029	0	1569347	64	100000000	100	2	220                              	368791107	0	468791107	0
0.5	110	2077	0	1569534	64	100000000	100	2	220                              	346700599	0	446700599	0
0.5	110	1865	0	1568788	64	100000000	100	2	220                              	351368181	0	451368181	0
0.5	110	2525	0	1571078	64	100000000	100	2	220                              	360945708	0	460945708	0
0.5	110	2072	0	1569507	64	100000000	100	2	220                              	361760367	0	461760367	0
0.5	110	2310	0	1570325	64	100000000	100	2	220                              	363698566	0	463698566	0
0.5	110	1950	0	1569089	64	100000000	100	2	220                              	367768604	0	467768604	0
0.5	110	2107	0	1569639	64	100000000	100	2	220                              	351550944	0	451550944	0
0.5	110	2127	0	1569704	64	100000000	100	2	220                              	351303310	0	451303310	0
0.5	110	1958	0	1569120	64	100000000	100	2	220                              	369695382	0	469695382	0
0.5	110	2677	0	1571583	64	100000000	100	2	220                              	353012712	0	453012712	0
0.5	110	2424	0	1570725	64	100000000	100	2	220                              	351339349	0	451339349	0
0.5	110	2424	0	1570712	64	100000000	100	2	220                              	362951481	0	462951481	0
0.5	110	2356	0	1570490	64	100000000	100	2	220                              	358258139	0	458258139	0
0.5	110	1962	0	1569141	64	100000000	100	2	220                              	349471571	0	449471571	0
0.5	110	2206	0	1569960	64	100000000	100	2	220                              	347732836	0	447732836	0
0.5	110	1962	0	1569130	64	100000000	100	2	220                              	350194628	0	450194628	0
0.5	110	2830	0	1572127	64	100000000	100	2	220                              	372514786	0	472514786	0
0.5	110	2059	0	1569482	64	100000000	100	2	220                              	355434273	0	455434273	0
0.5	110	1970	0	1569158	64	100000000	100	2	220                              	344361584	0	444361584	0
0.5	110	2215	0	1570008	64	100000000	100	2	220                              	366472425	0	466472425	0
0.5	110	1681	0	1568168	64	100000000	100	2	220                              	344603443	0	444603443	0
0.5	110	2171	0	1569852	64	100000000	100	2	220                              	337029293	0	437029293	0
0.5	110	1722	0	1568302	64	100000000	100	2	220                              	350472248	0	450472248	0
0.5	110	2114	0	1569640	64	100000000	100	2	220                              	377319030	0	477319030	0
0.5	110	1900	0	1568912	64	100000000	100	2	220                              	348598042	0	448598042	0
0.5	110	2060	0	1569480	64	100000000	100	2	220                              	340872286	0	440872286	0
0.5	110	1709	0	1568255	64	100000000	100	2	220                              	353967194	0	453967194	0
0.5	110	2143	0	1569762	64	100000000	100	2	220                              	345496269	0	445496269	0
0.5	110	2410	0	1570669	64	100000000	100	2	220                              	378348310	0	478348310	0
0.5	110	2257	0	1570140	64	100000000	100	2	220                              	367072352	0	467072352	0
0.5	110	2318	0	1570368	64	100000000	100	2	220                              	346216834	0	446216834	0
0.5	110	2581	0	1571251	64	100000000	100	2	220                              	365209926	0	465209926	0
0.5	110	1867	0	1568809	64	100000000	100	2	220                              	370119481	0	470119481	0
0.5	110	2154	0	1569789	64	100000000	100	2	220                              	365674719	0	465674719	0
0.5	110	1855	0	1568767	64	100000000	100	2	220                              	352048950	0	452048950	0
0.5	110	2186	0	1569903	64	100000000	100	2	220                              	374281268	0	474281268	0
0.5	110	2215	0	1570002	64	100000000	100	2	220                              	349491289	0	449491289	0
0.5	110	1909	0	1568949	64	100000000	100	2	220                              	359025880	0	459025880	0
0.5	110	2244	0	1570095	64	100000000	100	2	220                              	357185319	0	457185319	0
0.5	110	2289	0	1570262	64	100000000	100	2	220                              	356131412	0	456131412	0
0.5	110	1920	0	1568989	64	100000000	100	2	220                              	350196150	0	450196150	0
0.5	110	2367	0	1570519	64	100000000	100	2	220                              	374310140	0	474310140	0
0.5	110	2216	0	1570010	64	100000000	100	2	220                              	358882982	0	458882982	0
0.5	110	2041	0	1569413	64	100000000	100	2	220                              	356080742	0	456080742	0
0.5	110	2352	0	1570470	64	100000000	100	2	220                              	372526340	0	472526340	0
0.5	210	1753	0	1573811	64	100000000	100	2	420                              	345261323	0	445261323	0
0.5	210	2347	0	1577667	64	100000000	100	2	420                              	356538142	0	456538142	0
0.5	210	2157	0	1576466	64	100000000	100	2	420                              	351929884	0	451929884	0
0.5	210	2088	0	1575999	64	100000000	100	2	420                              	351109539	0	451109539	0
0.5	210	2177	0	1576579	64	100000000	100	2	420                              	358710114	0	458710114	0
0.5	210	2086	0	1575981	64	100000000	100	2	420                              	361033279	0	461033279	0
0.5	210	2233	0	1576958	64	100000000	100	2	420                              	361675213	0	461675213	0
0.5	210	1994	0	1575388	64	100000000	100	2	420                              	356847607	0	456847607	0
0.5	210	1794	0	1574070	64	100000000	100	2	420                              	364618283	0	464618283	0
0.5	210	2101	0	1576070	64	100000000	100	2	420                              	355972232	0	455972232	0
0.5	210	1837	0	1574341	64	100000000	100	2	420                              	355359765	0	455359765	0
0.5	210	1816	0	1574225	64	100000000	100	2	420                              	359607251	0	459607251	0
0.5	210	2296	0	1577349	64	100000000	100	2	420                              	371016795	0	471016795	0
0.5	210	2164	0	1576481	64	100000000	100	2	420                              	378166141	0	478166141	0
0.5	210	2351	0	1577697	64	100000000	100	2	420                              	361351145	0	461351145	0
0.5	210	2151	0	1576395	64	100000000	100	2	420                              	355399111	0	455399111	0
0.5	210	2586	0	1579291	64	100000000	100	2	420                              	349098917	0	449098917	0
0.5	210	2465	0	1578454	64	100000000	100	2	420                              	359931055	0	459931055	0
0.5	210	1867	0	1574548	64	100000000	100	2	420                              	350883685	0	450883685	0
0.5	210	2343	0	1577676	64	100000000	100	2	420                              	373571937	0	473571937	0
0.5	210	2111	0	1576148	64	100000000	100	2	420                              	368355646	0	468355646	0
