#using seed 0.048155
#PROCESSORS: 8, RUNS: 100
#prb	R-l	ISR	ESR	runTime	processors    	work	taskThreshold	lGranularity	rGranularity	IDATAT	EDATAT	W0	W1
0.5	10	209	0	12500511	8	100000000	100	2	20                              	196780942	0	296780942	0
0.5	10	37	0	12500081	8	100000000	100	2	20                              	149999870	0	249999870	0
0.5	10	204	0	12500498	8	100000000	100	2	20                              	193192397	0	293192397	0
0.5	10	203	0	12500495	8	100000000	100	2	20                              	195231290	0	295231290	0
0.5	10	158	0	12500383	8	100000000	100	2	20                              	189769053	0	289769053	0
0.5	10	206	0	12500505	8	100000000	100	2	20                              	172696943	0	272696943	0
0.5	10	201	0	12500491	8	100000000	100	2	20                              	186977421	0	286977421	0
0.5	10	157	0	12500383	8	100000000	100	2	20                              	164728563	0	264728563	0
0.5	10	154	0	12500374	8	100000000	100	2	20                              	185235128	0	285235128	0
0.5	10	135	0	12500327	8	100000000	100	2	20                              	183020973	0	283020973	0
0.5	10	144	0	12500348	8	100000000	100	2	20                              	198807352	0	298807352	0
0.5	10	193	0	12500472	8	100000000	100	2	20                              	204769739	0	304769739	0
0.5	10	137	0	12500332	8	100000000	100	2	20                              	179367437	0	279367437	0
0.5	10	165	0	12500401	8	100000000	100	2	20                              	167534844	0	267534844	0
0.5	10	137	0	12500331	8	100000000	100	2	20                              	170293073	0	270293073	0
0.5	10	182	0	12500442	8	100000000	100	2	20                              	181935493	0	281935493	0
0.5	10	140	0	12500336	8	100000000	100	2	20                              	194264758	0	294264758	0
0.5	10	175	0	12500429	8	100000000	100	2	20                              	193928866	0	293928866	0
0.5	10	238	0	12500585	8	100000000	100	2	20                              	199330142	0	299330142	0
0.5	10	204	0	12500498	8	100000000	100	2	20                              	178748315	0	278748315	0
0.5	10	144	0	12500350	8	100000000	100	2	20                              	181491320	0	281491320	0
0.5	10	159	0	12500383	8	100000000	100	2	20                              	182895604	0	282895604	0
0.5	10	170	0	12500414	8	100000000	100	2	20                              	182047650	0	282047650	0
0.5	10	139	0	12500339	8	100000000	100	2	20                              	163043617	0	263043617	0
0.5	10	171	0	12500419	8	100000000	100	2	20                              	189998254	0	289998254	0
0.5	10	263	0	12500646	8	100000000	100	2	20                              	184051060	0	284051060	0
0.5	10	302	0	12500744	8	100000000	100	2	20                              	226579973	0	326579973	0
0.5	10	159	0	12500388	8	100000000	100	2	20                              	173276061	0	273276061	0
0.5	10	157	0	12500382	8	100000000	100	2	20                              	183512786	0	283512786	0
0.5	10	155	0	12500375	8	100000000	100	2	20                              	182291559	0	282291559	0
0.5	10	133	0	12500319	8	100000000	100	2	20                              	176321643	0	276321643	0
0.5	10	158	0	12500384	8	100000000	100	2	20                              	193390573	0	293390573	0
0.5	10	219	0	12500536	8	100000000	100	2	20                              	173168863	0	273168863	0
0.5	10	176	0	12500428	8	100000000	100	2	20                              	183081005	0	283081005	0
0.5	10	199	0	12500488	8	100000000	100	2	20                              	183057820	0	283057820	0
0.5	10	170	0	12500417	8	100000000	100	2	20                              	187752867	0	287752867	0
0.5	10	226	0	12500556	8	100000000	100	2	20                              	211201703	0	311201703	0
0.5	10	173	0	12500420	8	100000000	100	2	20                              	182067088	0	282067088	0
0.5	10	225	0	12500553	8	100000000	100	2	20                              	211886709	0	311886709	0
0.5	10	167	0	12500404	8	100000000	100	2	20                              	180151471	0	280151471	0
0.5	10	183	0	12500447	8	100000000	100	2	20                              	180991085	0	280991085	0
0.5	10	166	0	12500403	8	100000000	100	2	20                              	182443630	0	282443630	0
0.5	10	180	0	12500439	8	100000000	100	2	20                              	183141922	0	283141922	0
0.5	10	168	0	12500410	8	100000000	100	2	20                              	182928548	0	282928548	0
0.5	10	182	0	12500445	8	100000000	100	2	20                              	186628542	0	286628542	0
0.5	10	31	0	12500066	8	100000000	100	2	20                              	149999897	0	249999897	0
0.5	10	235	0	12500576	8	100000000	100	2	20                              	213306443	0	313306443	0
0.5	10	184	0	12500448	8	100000000	100	2	20                              	182215317	0	282215317	0
0.5	10	182	0	12500446	8	100000000	100	2	20                              	179673474	0	279673474	0
0.5	10	172	0	12500417	8	100000000	100	2	20                              	176952740	0	276952740	0
0.5	10	174	0	12500424	8	100000000	100	2	20                              	171366086	0	271366086	0
0.5	10	146	0	12500355	8	100000000	100	2	20                              	182285197	0	282285197	0
0.5	10	179	0	12500437	8	100000000	100	2	20                              	195565504	0	295565504	0
0.5	10	194	0	12500473	8	100000000	100	2	20                              	187267972	0	287267972	0
0.5	10	172	0	12500419	8	100000000	100	2	20                              	172226827	0	272226827	0
0.5	10	32	0	12500069	8	100000000	100	2	20                              	149999890	0	249999890	0
0.5	10	161	0	12500387	8	100000000	100	2	20                              	170104846	0	270104846	0
0.5	10	171	0	12500416	8	100000000	100	2	20                              	193574733	0	293574733	0
0.5	10	177	0	12500432	8	100000000	100	2	20                              	186296589	0	286296589	0
0.5	10	188	0	12500458	8	100000000	100	2	20                              	181796424	0	281796424	0
0.5	10	113	0	12500272	8	100000000	100	2	20                              	168291127	0	268291127	0
0.5	10	236	0	12500579	8	100000000	100	2	20                              	190947763	0	290947763	0
0.5	10	168	0	12500411	8	100000000	100	2	20                              	195677396	0	295677396	0
0.5	10	151	0	12500367	8	100000000	100	2	20                              	186790546	0	286790546	0
0.5	10	212	0	12500518	8	100000000	100	2	20                              	176856903	0	276856903	0
0.5	10	177	0	12500433	8	100000000	100	2	20                              	175160354	0	275160354	0
0.5	10	149	0	12500359	8	100000000	100	2	20                              	171915298	0	271915298	0
0.5	10	149	0	12500360	8	100000000	100	2	20                              	175487043	0	275487043	0
0.5	10	195	0	12500476	8	100000000	100	2	20                              	189020469	0	289020469	0
0.5	10	184	0	12500448	8	100000000	100	2	20                              	200767278	0	300767278	0
0.5	10	143	0	12500347	8	100000000	100	2	20                              	170620311	0	270620311	0
0.5	10	156	0	12500378	8	100000000	100	2	20                              	180373833	0	280373833	0
0.5	10	140	0	12500339	8	100000000	100	2	20                              	177755331	0	277755331	0
0.5	10	207	0	12500505	8	100000000	100	2	20                              	197215277	0	297215277	0
0.5	10	151	0	12500366	8	100000000	100	2	20                              	184975411	0	284975411	0
0.5	10	123	0	12500297	8	100000000	100	2	20                              	172278388	0	272278388	0
0.5	10	156	0	12500381	8	100000000	100	2	20                              	180560315	0	280560315	0
0.5	10	176	0	12500431	8	100000000	100	2	20                              	200478542	0	300478542	0
0.5	10	128	0	12500309	8	100000000	100	2	20                              	171772983	0	271772983	0
0.5	10	156	0	12500380	8	100000000	100	2	20                              	177576687	0	277576687	0
0.5	10	197	0	12500482	8	100000000	100	2	20                              	193450785	0	293450785	0
0.5	10	148	0	12500357	8	100000000	100	2	20                              	193043038	0	293043038	0
0.5	10	246	0	12500604	8	100000000	100	2	20                              	191488506	0	291488506	0
0.5	10	29	0	12500062	8	100000000	100	2	20                              	149999914	0	249999914	0
0.5	10	148	0	12500358	8	100000000	100	2	20                              	177289014	0	277289014	0
0.5	10	200	0	12500491	8	100000000	100	2	20                              	188859970	0	288859970	0
0.5	10	243	0	12500598	8	100000000	100	2	20                              	191858167	0	291858167	0
0.5	10	216	0	12500531	8	100000000	100	2	20                              	173693460	0	273693460	0
0.5	10	198	0	12500486	8	100000000	100	2	20                              	187735402	0	287735402	0
0.5	10	209	0	12500512	8	100000000	100	2	20                              	173659914	0	273659914	0
0.5	10	177	0	12500431	8	100000000	100	2	20                              	205592449	0	305592449	0
0.5	10	241	0	12500592	8	100000000	100	2	20                              	216603110	0	316603110	0
0.5	10	250	0	12500615	8	100000000	100	2	20                              	183178296	0	283178296	0
0.5	10	195	0	12500475	8	100000000	100	2	20                              	170865940	0	270865940	0
0.5	10	187	0	12500454	8	100000000	100	2	20                              	179746533	0	279746533	0
0.5	10	141	0	12500341	8	100000000	100	2	20                              	199059414	0	299059414	0
0.5	10	225	0	12500551	8	100000000	100	2	20                              	196705570	0	296705570	0
0.5	10	140	0	12500341	8	100000000	100	2	20                              	171598532	0	271598532	0
0.5	10	163	0	12500399	8	100000000	100	2	20                              	184214795	0	284214795	0
0.5	10	151	0	12500366	8	100000000	100	2	20                              	189493200	0	289493200	0
0.5	110	144	0	12503845	8	100000000	100	2	220                              	178792125	0	278792125	0
0.5	110	174	0	12504661	8	100000000	100	2	220                              	194371038	0	294371038	0
0.5	110	176	0	12504726	8	100000000	100	2	220                              	183630443	0	283630443	0
0.5	110	163	0	12504343	8	100000000	100	2	220                              	190566777	0	290566777	0
0.5	110	168	0	12504500	8	100000000	100	2	220                              	179796325	0	279796325	0
0.5	110	175	0	12504668	8	100000000	100	2	220                              	180067637	0	280067637	0
0.5	110	25	0	12500564	8	100000000	100	2	220                              	149999177	0	249999177	0
0.5	110	32	0	12500784	8	100000000	100	2	220                              	149999068	0	249999068	0
0.5	110	185	0	12504968	8	100000000	100	2	220                              	189154365	0	289154365	0
0.5	110	152	0	12504092	8	100000000	100	2	220                              	210452915	0	310452915	0
0.5	110	186	0	12505002	8	100000000	100	2	220                              	193012619	0	293012619	0
0.5	110	159	0	12504224	8	100000000	100	2	220                              	205900099	0	305900099	0
0.5	110	161	0	12504309	8	100000000	100	2	220                              	169905818	0	269905818	0
0.5	110	141	0	12503750	8	100000000	100	2	220                              	177468780	0	277468780	0
0.5	110	194	0	12505222	8	100000000	100	2	220                              	195077229	0	295077229	0
0.5	110	57	0	12501444	8	100000000	100	2	220                              	149997431	0	249997431	0
0.5	110	207	0	12505547	8	100000000	100	2	220                              	193344532	0	293344532	0
0.5	110	151	0	12504028	8	100000000	100	2	220                              	182357540	0	282357540	0
0.5	110	163	0	12504346	8	100000000	100	2	220                              	186437442	0	286437442	0
0.5	110	155	0	12504153	8	100000000	100	2	220                              	172346264	0	272346264	0
0.5	110	140	0	12503742	8	100000000	100	2	220                              	182931038	0	282931038	0
0.5	110	100	0	12502600	8	100000000	100	2	220                              	175483747	0	275483747	0
0.5	110	174	0	12504657	8	100000000	100	2	220                              	184649377	0	284649377	0
0.5	110	166	0	12504468	8	100000000	100	2	220                              	183201090	0	283201090	0
0.5	110	172	0	12504638	8	100000000	100	2	220                              	183587111	0	283587111	0
0.5	110	103	0	12502686	8	100000000	100	2	220                              	167205098	0	267205098	0
0.5	110	138	0	12503693	8	100000000	100	2	220                              	184000584	0	284000584	0
0.5	110	145	0	12503868	8	100000000	100	2	220                              	175548054	0	275548054	0
0.5	110	130	0	12503446	8	100000000	100	2	220                              	180451087	0	280451087	0
0.5	110	164	0	12504398	8	100000000	100	2	220                              	183909229	0	283909229	0
0.5	110	122	0	12503229	8	100000000	100	2	220                              	170287148	0	270287148	0
0.5	110	157	0	12504181	8	100000000	100	2	220                              	182083392	0	282083392	0
0.5	110	140	0	12503747	8	100000000	100	2	220                              	181457230	0	281457230	0
0.5	110	167	0	12504488	8	100000000	100	2	220                              	190138584	0	290138584	0
0.5	110	147	0	12503944	8	100000000	100	2	220                              	197001067	0	297001067	0
0.5	110	152	0	12504043	8	100000000	100	2	220                              	191515036	0	291515036	0
0.5	110	138	0	12503658	8	100000000	100	2	220                              	181684282	0	281684282	0
0.5	110	122	0	12503272	8	100000000	100	2	220                              	175170540	0	275170540	0
0.5	110	30	0	12500729	8	100000000	100	2	220                              	149998999	0	249998999	0
0.5	110	127	0	12503380	8	100000000	100	2	220                              	167972353	0	267972353	0
0.5	110	190	0	12505130	8	100000000	100	2	220                              	190269329	0	290269329	0
0.5	110	176	0	12504710	8	100000000	100	2	220                              	171490199	0	271490199	0
0.5	110	167	0	12504491	8	100000000	100	2	220                              	194626304	0	294626304	0
0.5	110	153	0	12504081	8	100000000	100	2	220                              	171196443	0	271196443	0
0.5	110	169	0	12504558	8	100000000	100	2	220                              	180324922	0	280324922	0
0.5	110	182	0	12504863	8	100000000	100	2	220                              	167995211	0	267995211	0
0.5	110	162	0	12504360	8	100000000	100	2	220                              	179005310	0	279005310	0
0.5	110	162	0	12504335	8	100000000	100	2	220                              	200435325	0	300435325	0
0.5	110	104	0	12502768	8	100000000	100	2	220                              	177047725	0	277047725	0
0.5	110	158	0	12504221	8	100000000	100	2	220                              	188225960	0	288225960	0
0.5	110	176	0	12504725	8	100000000	100	2	220                              	179203087	0	279203087	0
0.5	110	231	0	12506238	8	100000000	100	2	220                              	206132964	0	306132964	0
0.5	110	166	0	12504435	8	100000000	100	2	220                              	183985090	0	283985090	0
0.5	110	199	0	12505328	8	100000000	100	2	220                              	193142984	0	293142984	0
0.5	110	142	0	12503771	8	100000000	100	2	220                              	174092203	0	274092203	0
0.5	110	186	0	12504987	8	100000000	100	2	220                              	189969639	0	289969639	0
0.5	110	125	0	12503325	8	100000000	100	2	220                              	181504977	0	281504977	0
0.5	110	121	0	12503203	8	100000000	100	2	220                              	177353958	0	277353958	0
0.5	110	204	0	12505483	8	100000000	100	2	220                              	183630706	0	283630706	0
0.5	110	145	0	12503871	8	100000000	100	2	220                              	177897343	0	277897343	0
0.5	110	165	0	12504440	8	100000000	100	2	220                              	189053156	0	289053156	0
0.5	110	194	0	12505167	8	100000000	100	2	220                              	183943550	0	283943550	0
0.5	110	142	0	12503800	8	100000000	100	2	220                              	177888195	0	277888195	0
0.5	110	170	0	12504559	8	100000000	100	2	220                              	179495255	0	279495255	0
0.5	110	136	0	12503604	8	100000000	100	2	220                              	188680419	0	288680419	0
0.5	110	103	0	12502693	8	100000000	100	2	220                              	170469006	0	270469006	0
0.5	110	179	0	12504782	8	100000000	100	2	220                              	183614731	0	283614731	0
0.5	110	140	0	12503714	8	100000000	100	2	220                              	192279587	0	292279587	0
0.5	110	207	0	12505556	8	100000000	100	2	220                              	184850347	0	284850347	0
0.5	110	132	0	12503519	8	100000000	100	2	220                              	178692271	0	278692271	0
0.5	110	139	0	12503701	8	100000000	100	2	220                              	197355889	0	297355889	0
0.5	110	137	0	12503643	8	100000000	100	2	220                              	178650903	0	278650903	0
0.5	110	152	0	12504059	8	100000000	100	2	220                              	185086448	0	285086448	0
0.5	110	165	0	12504391	8	100000000	100	2	220                              	194830238	0	294830238	0
0.5	110	112	0	12502957	8	100000000	100	2	220                              	185126208	0	285126208	0
0.5	110	165	0	12504427	8	100000000	100	2	220                              	170755992	0	270755992	0
0.5	110	159	0	12504261	8	100000000	100	2	220                              	191406838	0	291406838	0
0.5	110	194	0	12505210	8	100000000	100	2	220                              	209154001	0	309154001	0
0.5	110	150	0	12504001	8	100000000	100	2	220                              	178951991	0	278951991	0
0.5	110	151	0	12503993	8	100000000	100	2	220                              	171339328	0	271339328	0
0.5	110	123	0	12503241	8	100000000	100	2	220                              	186524390	0	286524390	0
0.5	110	156	0	12504170	8	100000000	100	2	220                              	195241825	0	295241825	0
0.5	110	174	0	12504661	8	100000000	100	2	220                              	183027797	0	283027797	0
0.5	110	112	0	12502959	8	100000000	100	2	220                              	187113412	0	287113412	0
0.5	110	37	0	12500894	8	100000000	100	2	220                              	149998517	0	249998517	0
0.5	110	121	0	12503199	8	100000000	100	2	220                              	172461040	0	272461040	0
0.5	110	113	0	12503005	8	100000000	100	2	220                              	179429582	0	279429582	0
0.5	110	146	0	12503926	8	100000000	100	2	220                              	177029271	0	277029271	0
0.5	110	126	0	12503353	8	100000000	100	2	220                              	185415240	0	285415240	0
0.5	110	226	0	12506107	8	100000000	100	2	220                              	208018956	0	308018956	0
0.5	110	160	0	12504299	8	100000000	100	2	220                              	197503006	0	297503006	0
0.5	110	174	0	12504661	8	100000000	100	2	220                              	179903736	0	279903736	0
0.5	110	138	0	12503658	8	100000000	100	2	220                              	181727804	0	281727804	0
0.5	110	115	0	12503032	8	100000000	100	2	220                              	180364346	0	280364346	0
0.5	110	177	0	12504739	8	100000000	100	2	220                              	187487935	0	287487935	0
0.5	110	203	0	12505473	8	100000000	100	2	220                              	193085191	0	293085191	0
0.5	110	102	0	12502684	8	100000000	100	2	220                              	182496108	0	282496108	0
0.5	110	120	0	12503179	8	100000000	100	2	220                              	187313166	0	287313166	0
0.5	110	160	0	12504293	8	100000000	100	2	220                              	183554093	0	283554093	0
0.5	110	124	0	12503271	8	100000000	100	2	220                              	190282561	0	290282561	0
0.5	210	190	0	12509693	8	100000000	100	2	420                              	192943213	0	292943213	0
0.5	210	254	0	12513081	8	100000000	100	2	420                              	200032656	0	300032656	0
0.5	210	184	0	12509439	8	100000000	100	2	420                              	211501498	0	311501498	0
