#using seed 0.047992
#PROCESSORS: 32, RUNS: 100
#prb	R-l	ISR	ESR	runTime	processors    	work	taskThreshold	lGranularity	rGranularity	IDATAT	EDATAT	W0	W1
0.5	10	1128	0	3125695	32	100000000	100	2	20                              	305321274	0	405321274	0
0.5	10	1270	0	3125784	32	100000000	100	2	20                              	307001744	0	407001744	0
0.5	10	948	0	3125582	32	100000000	100	2	20                              	293955679	0	393955679	0
0.5	10	929	0	3125570	32	100000000	100	2	20                              	308485689	0	408485689	0
0.5	10	1075	0	3125662	32	100000000	100	2	20                              	297392931	0	397392931	0
0.5	10	1168	0	3125719	32	100000000	100	2	20                              	293959799	0	393959799	0
0.5	10	1325	0	3125819	32	100000000	100	2	20                              	298335905	0	398335905	0
0.5	10	1103	0	3125679	32	100000000	100	2	20                              	294245822	0	394245822	0
0.5	10	1258	0	3125776	32	100000000	100	2	20                              	311784785	0	411784785	0
0.5	10	1101	0	3125678	32	100000000	100	2	20                              	302180125	0	402180125	0
0.5	10	1016	0	3125623	32	100000000	100	2	20                              	307240821	0	407240821	0
0.5	10	1164	0	3125718	32	100000000	100	2	20                              	308771340	0	408771340	0
0.5	10	1139	0	3125701	32	100000000	100	2	20                              	313121868	0	413121868	0
0.5	10	1223	0	3125753	32	100000000	100	2	20                              	320416278	0	420416278	0
0.5	10	1131	0	3125697	32	100000000	100	2	20                              	303269362	0	403269362	0
0.5	10	1402	0	3125865	32	100000000	100	2	20                              	315678475	0	415678475	0
0.5	10	1146	0	3125705	32	100000000	100	2	20                              	299145830	0	399145830	0
0.5	10	1104	0	3125680	32	100000000	100	2	20                              	298673938	0	398673938	0
0.5	10	1162	0	3125716	32	100000000	100	2	20                              	312010571	0	412010571	0
0.5	10	1012	0	3125621	32	100000000	100	2	20                              	301029556	0	401029556	0
0.5	10	1032	0	3125635	32	100000000	100	2	20                              	298829168	0	398829168	0
0.5	10	1061	0	3125652	32	100000000	100	2	20                              	303517456	0	403517456	0
0.5	10	1094	0	3125674	32	100000000	100	2	20                              	304517617	0	404517617	0
0.5	10	1112	0	3125685	32	100000000	100	2	20                              	301808664	0	401808664	0
0.5	10	1071	0	3125657	32	100000000	100	2	20                              	297091945	0	397091945	0
0.5	10	1485	0	3125918	32	100000000	100	2	20                              	328960271	0	428960271	0
0.5	10	1221	0	3125752	32	100000000	100	2	20                              	303803807	0	403803807	0
