#using seed 0.045014
#PROCESSORS: 128, RUNS: 100
#prb	R-l	ISR	ESR	runTime	processors    	work	taskThreshold	lGranularity	rGranularity	IDATAT	EDATAT	W0	W1
0.5	10	6142	0	782199	128	100000000	100	2	20                              	421345067	0	521345067	0
0.5	10	5514	0	782101	128	100000000	100	2	20                              	410532459	0	510532459	0
0.5	10	5512	0	782102	128	100000000	100	2	20                              	418516564	0	518516564	0
0.5	10	5616	0	782118	128	100000000	100	2	20                              	398611283	0	498611283	0
0.5	10	5130	0	782041	128	100000000	100	2	20                              	414366471	0	514366471	0
0.5	10	5201	0	782053	128	100000000	100	2	20                              	412924049	0	512924049	0
0.5	10	5296	0	782068	128	100000000	100	2	20                              	403549292	0	503549292	0
0.5	10	5444	0	782090	128	100000000	100	2	20                              	413764320	0	513764320	0
0.5	10	5473	0	782096	128	100000000	100	2	20                              	416962878	0	516962878	0
0.5	10	6565	0	782265	128	100000000	100	2	20                              	414824008	0	514824008	0
0.5	10	5317	0	782070	128	100000000	100	2	20                              	403588610	0	503588610	0
0.5	10	6745	0	782294	128	100000000	100	2	20                              	417815132	0	517815132	0
0.5	10	5630	0	782120	128	100000000	100	2	20                              	407550812	0	507550812	0
0.5	10	5454	0	782093	128	100000000	100	2	20                              	422215746	0	522215746	0
0.5	10	5448	0	782091	128	100000000	100	2	20                              	422482375	0	522482375	0
0.5	10	5513	0	782102	128	100000000	100	2	20                              	415526269	0	515526269	0
0.5	10	4856	0	781999	128	100000000	100	2	20                              	414117445	0	514117445	0
0.5	10	5280	0	782065	128	100000000	100	2	20                              	413070806	0	513070806	0
0.5	10	5321	0	782072	128	100000000	100	2	20                              	421552511	0	521552511	0
0.5	10	6022	0	782181	128	100000000	100	2	20                              	418341242	0	518341242	0
0.5	10	5418	0	782087	128	100000000	100	2	20                              	426478546	0	526478546	0
0.5	10	5801	0	782147	128	100000000	100	2	20                              	424363585	0	524363585	0
0.5	10	5309	0	782070	128	100000000	100	2	20                              	421827128	0	521827128	0
