#using seed 0.043048
#PROCESSORS: 32, RUNS: 100
#prb	R-l	ISR	ESR	runTime	processors    	work	taskThreshold	lGranularity	rGranularity	IDATAT	EDATAT	W0	W1
0.5	10	966	0	313093	32	10000000	100	2	20                              	29686313	0	39686313	0
0.5	10	952	0	313086	32	10000000	100	2	20                              	30188026	0	40188026	0
0.5	10	881	0	313041	32	10000000	100	2	20                              	29938208	0	39938208	0
0.5	10	1083	0	313167	32	10000000	100	2	20                              	30106844	0	40106844	0
0.5	10	888	0	313043	32	10000000	100	2	20                              	29912372	0	39912372	0
0.5	10	1000	0	313114	32	10000000	100	2	20                              	30682917	0	40682917	0
0.5	10	1168	0	313220	32	10000000	100	2	20                              	30439137	0	40439137	0
0.5	10	1073	0	313159	32	10000000	100	2	20                              	31728833	0	41728833	0
0.5	10	1090	0	313172	32	10000000	100	2	20                              	29818920	0	39818920	0
0.5	10	905	0	313056	32	10000000	100	2	20                              	28502408	0	38502408	0
0.5	10	920	0	313065	32	10000000	100	2	20                              	30515173	0	40515173	0
0.5	10	900	0	313051	32	10000000	100	2	20                              	30581547	0	40581547	0
0.5	10	1014	0	313124	32	10000000	100	2	20                              	30517373	0	40517373	0
0.5	10	908	0	313057	32	10000000	100	2	20                              	29966826	0	39966826	0
0.5	10	1075	0	313162	32	10000000	100	2	20                              	29404118	0	39404118	0
0.5	10	1133	0	313197	32	10000000	100	2	20                              	31074515	0	41074515	0
0.5	10	1071	0	313159	32	10000000	100	2	20                              	30047296	0	40047296	0
0.5	10	873	0	313035	32	10000000	100	2	20                              	28991021	0	38991021	0
0.5	10	1025	0	313130	32	10000000	100	2	20                              	31607739	0	41607739	0
0.5	10	1174	0	313223	32	10000000	100	2	20                              	32886056	0	42886056	0
0.5	10	842	0	313016	32	10000000	100	2	20                              	28952400	0	38952400	0
0.5	10	879	0	313041	32	10000000	100	2	20                              	30569039	0	40569039	0
0.5	10	918	0	313064	32	10000000	100	2	20                              	30106030	0	40106030	0
0.5	10	809	0	312996	32	10000000	100	2	20                              	29135533	0	39135533	0
0.5	10	1121	0	313193	32	10000000	100	2	20                              	31608916	0	41608916	0
0.5	10	1038	0	313138	32	10000000	100	2	20                              	30911299	0	40911299	0
0.5	10	1058	0	313152	32	10000000	100	2	20                              	29800966	0	39800966	0
0.5	10	1037	0	313137	32	10000000	100	2	20                              	31252619	0	41252619	0
0.5	10	1034	0	313136	32	10000000	100	2	20                              	30202449	0	40202449	0
0.5	10	993	0	313110	32	10000000	100	2	20                              	29714043	0	39714043	0
0.5	10	951	0	313084	32	10000000	100	2	20                              	30016602	0	40016602	0
0.5	10	925	0	313068	32	10000000	100	2	20                              	28430607	0	38430607	0
0.5	10	823	0	313003	32	10000000	100	2	20                              	30450499	0	40450499	0
0.5	10	906	0	313057	32	10000000	100	2	20                              	30074624	0	40074624	0
0.5	10	859	0	313026	32	10000000	100	2	20                              	29661414	0	39661414	0
0.5	10	1026	0	313132	32	10000000	100	2	20                              	31401595	0	41401595	0
0.5	10	1245	0	313267	32	10000000	100	2	20                              	31364349	0	41364349	0
0.5	10	829	0	313007	32	10000000	100	2	20                              	29408860	0	39408860	0
0.5	10	1018	0	313126	32	10000000	100	2	20                              	31771657	0	41771657	0
0.5	10	1093	0	313171	32	10000000	100	2	20                              	31916034	0	41916034	0
0.5	10	865	0	313030	32	10000000	100	2	20                              	29331712	0	39331712	0
0.5	10	1008	0	313120	32	10000000	100	2	20                              	28444816	0	38444816	0
0.5	10	1028	0	313131	32	10000000	100	2	20                              	29064383	0	39064383	0
0.5	10	824	0	313004	32	10000000	100	2	20                              	29379687	0	39379687	0
0.5	10	816	0	313000	32	10000000	100	2	20                              	30463412	0	40463412	0
0.5	10	888	0	313045	32	10000000	100	2	20                              	30755564	0	40755564	0
0.5	10	1025	0	313130	32	10000000	100	2	20                              	30667492	0	40667492	0
0.5	10	920	0	313065	32	10000000	100	2	20                              	29565568	0	39565568	0
0.5	10	1060	0	313154	32	10000000	100	2	20                              	29724286	0	39724286	0
0.5	10	844	0	313018	32	10000000	100	2	20                              	30178150	0	40178150	0
0.5	10	1001	0	313116	32	10000000	100	2	20                              	31322217	0	41322217	0
0.5	10	803	0	312992	32	10000000	100	2	20                              	30643135	0	40643135	0
0.5	10	1020	0	313128	32	10000000	100	2	20                              	29519652	0	39519652	0
0.5	10	1036	0	313136	32	10000000	100	2	20                              	30292123	0	40292123	0
0.5	10	979	0	313101	32	10000000	100	2	20                              	31039040	0	41039040	0
0.5	10	861	0	313028	32	10000000	100	2	20                              	30785226	0	40785226	0
0.5	10	978	0	313102	32	10000000	100	2	20                              	31066026	0	41066026	0
0.5	10	1040	0	313138	32	10000000	100	2	20                              	29659439	0	39659439	0
0.5	10	952	0	313085	32	10000000	100	2	20                              	28537304	0	38537304	0
0.5	10	1012	0	313121	32	10000000	100	2	20                              	29872098	0	39872098	0
0.5	10	1174	0	313225	32	10000000	100	2	20                              	29983827	0	39983827	0
0.5	10	786	0	312983	32	10000000	100	2	20                              	28843932	0	38843932	0
0.5	10	1043	0	313141	32	10000000	100	2	20                              	29511445	0	39511445	0
0.5	10	1036	0	313136	32	10000000	100	2	20                              	30300938	0	40300938	0
0.5	10	899	0	313051	32	10000000	100	2	20                              	28380305	0	38380305	0
0.5	10	903	0	313054	32	10000000	100	2	20                              	30050633	0	40050633	0
0.5	10	884	0	313042	32	10000000	100	2	20                              	28188580	0	38188580	0
0.5	10	1077	0	313163	32	10000000	100	2	20                              	31206332	0	41206332	0
0.5	10	1064	0	313155	32	10000000	100	2	20                              	28869681	0	38869681	0
